SWIS_SBL_ID,PROP_CLASS,zcta,gfa,E_fleet_ev
50070007100000060070000000,484,14850,5625.0,0.042
50070007100000060050000000,438,14850,0.0,0.0
50070007100000010190010000,422,14850,3813.0,0.028
50070007100000010180000000,438,14850,0.0,0.0
50070007100000010170000000,483,14850,2950.0,0.022
50070007100000010160000000,483,14850,2332.0,0.017
50070007100000010070000000,464,14850,1412.0,0.011
50070007100000010190020000,484,14850,9752.0,0.073
50070007100000010050000000,482,14850,6360.0,0.047
50070007100000010040000000,455,14850,9460.0,0.071
50070007100000010220000000,484,14850,4879.0,0.036
50070007100000060010000000,430,14850,1920.0,0.014
50070007200000040090000000,433,14850,7182.0,0.054
50070007200000030160000000,484,14850,2772.0,0.021
50070007200000030150000000,482,14850,5704.0,0.043
50070007200000030170000000,425,14850,1507.0,0.011
50070007200000040040000000,835,14850,10224.0,0.076
50070007200000040050000000,464,14850,5112.0,0.038
50070007200000040130000000,484,14850,5640.0,0.042
50070007200000040100000000,484,14850,2256.0,0.017
50070007100000060260000000,534,14850,3931.0,0.029
50070007100000060230000000,484,14850,1533.0,0.011
50070007100000060210000000,438,14850,0.0,0.0
50070007100000060060000000,632,14850,10950.0,0.082
50070007100000060200000000,465,14850,1584.0,0.012
50070007100000050200000000,438,14850,0.0,0.0
50070008000000010060000000,620,14850,2873.0,0.021
50070008000000010050000000,620,14850,0.0,0.0
50070008000000040150000000,449,14850,7414.0,0.055
50070008000000060030000000,483,14850,3950.0,0.029
50070008000000050150000000,681,14850,7801.0,0.058
50070007100000050130000000,425,14850,4040.0,0.03
50070007100000090020000000,484,14850,5150.0,0.038
50070007100000090050000000,483,14850,2837.0,0.021
50070007100000100010000000,471,14850,4725.0,0.035
50070007100000100040000000,632,14850,2260.0,0.017
50070007100000100020000000,464,14850,2972.0,0.022
50070007100000040070000000,483,14850,3915.0,0.029
50070007100000040090000000,483,14850,2735.0,0.02
50070007100000040100000000,464,14850,1576.0,0.012
50070007100000040080000000,483,14850,3327.0,0.025
50070007100000040060000000,471,14850,6639.0,0.05
50070007000000060190000000,438,14850,0.0,0.0
50070007000000060200000000,438,14850,0.0,0.0
50070007000000060030000000,482,14850,18522.0,0.138
50070007000000060010020000,534,14850,6506.0,0.049
50070007000000060020000000,464,14850,18603.0,0.139
50070007100000040010020000,653,14850,0.0,0.0
50070007100000040010010000,465,14850,4578.0,0.034
50070007100000030050000000,438,14850,0.0,0.0
50070007100000030030000000,483,14850,4796.0,0.036
50070007100000020120000000,620,14850,7486.0,0.056
50070007100000030070000000,464,14850,7233.0,0.054
50070007100000050120000000,464,14850,5365.0,0.04
50070007100000050110000000,483,14850,2692.0,0.02
50070007100000050100000000,465,14850,3185.0,0.024
50070007100000050080000000,662,14850,17603.0,0.131
50070007100000050090000000,483,14850,2990.0,0.022
50070007100000020150000000,464,14850,5103.0,0.038
50070007100000050070000000,483,14850,2302.0,0.017
50070007100000050170020000,425,14850,7995.0,0.06
50070007100000050050000000,438,14850,0.0,0.0
50070007100000050040000000,438,14850,0.0,0.0
50070007100000020180000000,482,14850,6690.0,0.05
50070007100000020190000000,465,14850,7590.0,0.057
50070007100000020050000000,652,14850,64708.0,0.483
50070006000000050120000000,465,14850,2749.0,0.021
50070006000000020050040000,483,14850,5331.0,0.04
50070006000000020080000000,612,14850,68968.0,0.515
50070006000000030090010000,483,14850,4118.0,0.031
50070006000000030100000000,483,14850,2301.0,0.017
50070006100000010120000000,464,14850,3886.0,0.029
50070006100000010110000000,465,14850,9990.0,0.075
50070006100000010100000000,483,14850,2978.0,0.022
50070006100000060050000000,438,14850,0.0,0.0
50070006100000060060000000,438,14850,0.0,0.0
50070006100000060100000000,484,14850,538.0,0.004
50070006100000060130000000,620,14850,8529.0,0.064
50070006100000060150000000,483,14850,2209.0,0.016
50070006100000060010000000,464,14850,3463.0,0.026
50070006000000040070000000,484,14850,2586.0,0.019
50070006000000040060000000,484,14850,1643.0,0.012
50070007000000010150000000,482,14850,7770.0,0.058
50070007000000010160000000,620,14850,0.0,0.0
50070007000000010020000000,483,14850,2888.0,0.022
50070007000000010010000000,620,14850,10157.0,0.076
50070007000000010130000000,438,14850,0.0,0.0
50070007000000010120000000,438,14850,0.0,0.0
50070007000000060040000000,421,14850,1800.0,0.013
50070007000000010110020000,482,14850,5934.0,0.044
50070007000000010100000000,481,14850,13204.0,0.099
50070007000000010090000000,481,14850,4886.0,0.036
50070007000000060150000000,482,14850,10476.0,0.078
50070007000000060070000000,481,14850,3690.0,0.028
50070007000000060050020000,511,14850,32410.0,0.242
50070007000000060080000000,481,14850,4500.0,0.034
50070007000000010060000000,481,14850,8640.0,0.065
50070007000000020370000000,481,14850,8250.0,0.062
50070007000000020360000000,481,14850,5066.0,0.038
50070007000000020350000000,481,14850,5605.0,0.042
50070007000000010050000000,481,14850,12304.0,0.092
50070007000000010080000000,482,14850,11416.0,0.085
50070007000000010030000000,464,14850,27267.0,0.204
50070007000000020380000000,482,14850,7195.0,0.054
50070007000000020310000000,484,14850,9924.0,0.074
50070007000000020290000000,481,14850,10543.0,0.079
50070007000000020280000000,481,14850,3510.0,0.026
50070007000000020040000000,464,14850,1636.0,0.012
50070007000000020030010000,464,14850,2529.0,0.019
50070007000000020340000000,481,14850,19986.0,0.149
50070006100000050110000000,463,14850,94429.0,0.705
50070006100000060070000000,620,14850,13629.0,0.102
50070006100000060080000000,534,14850,6080.0,0.045
50070006100000020100010000,464,14850,5976.0,0.045
50070006100000020080000000,461,14850,8130.0,0.061
50070006100000050010000000,452,14850,117500.0,0.878
50070006100000050030000000,482,14850,3606.0,0.027
50070006100000050040000000,482,14850,2554.0,0.019
50070006100000050050000000,462,14850,264.0,0.002
50070006100000050060000000,438,14850,0.0,0.0
50070006100000050100000000,414,14850,185997.0,1.389
50070006100000050070000000,831,14850,20200.0,0.151
50070006100000020040000000,652,14850,72130.0,0.539
50070006100000020060000000,464,14850,6616.0,0.049
50070006100000030140000000,464,14850,29605.0,0.221
50070006100000030160000000,483,14850,3704.0,0.028
50070006100000030100000000,464,14850,17542.0,0.131
50070006100000030120000000,620,14850,16985.0,0.127
50070006100000030090000000,438,14850,0.0,0.0
50070006100000030080000000,438,14850,0.0,0.0
50070006100000030210000000,464,14850,4228.0,0.032
50070006100000030190000000,464,14850,2806.0,0.021
50070006100000030200000000,483,14850,4045.0,0.03
50070006100000030220000000,483,14850,3366.0,0.025
50070004900000020080000000,620,14850,4307.0,0.032
50070004900000020090000000,620,14850,7344.0,0.055
50070004900000020130000000,483,14850,3860.0,0.029
50070006100000020030000000,620,14850,11706.0,0.087
50070006100000020110000000,590,14850,0.0,0.0
50070006100000020010000000,620,14850,22933.0,0.171
50070004900000010160000000,483,14850,3879.0,0.029
50070005000000040200000000,483,14850,3882.0,0.029
50070004900000010150000000,482,14850,2475.0,0.018
50070004900000010230000000,483,14850,3132.0,0.023
50070005000000040210000000,464,14850,3177.0,0.024
50070005000000040260000000,464,14850,4848.0,0.036
50070006100000010030000000,465,14850,4972.0,0.037
50070006100000010020000000,483,14850,4518.0,0.034
50070006000000020070020000,591,14850,0.0,0.0
50070006000000020070010000,615,14850,19393.0,0.145
50070006000000020050010000,612,14850,9444.0,0.071
50070006000000020050220000,465,14850,9720.0,0.073
50070005000000010160000000,438,14850,0.0,0.0
50070005000000030260000000,620,14850,2592.0,0.019
50070003400000010010000000,483,14850,3024.0,0.023
50070004500000030010000000,590,14850,0.0,0.0
50070004600000010010000000,485,14850,945.0,0.007
50070004600000010170000000,482,14850,8432.0,0.063
50070004600000010150000000,465,14850,5616.0,0.042
50070004600000070010000000,438,14850,0.0,0.0
50070004900000010010000000,483,14850,5247.0,0.039
50070004900000020030000000,464,14850,3425.0,0.026
50070004600000060150000000,620,14850,2242.0,0.017
50070004600000060030000000,483,14850,3147.0,0.024
50070004600000060090000000,438,14850,0.0,0.0
50070004600000060080000000,483,14850,1722.0,0.013
50070004900000040010000000,464,14850,3816.0,0.028
50070004900000020040000000,464,14850,1602.0,0.012
50070004900000020060220000,438,14850,0.0,0.0
50070004900000040070000000,483,14850,6252.0,0.047
50070004900000040090000000,464,14850,1568.0,0.012
50070004900000040100000000,464,14850,2938.0,0.022
50070004900000040050000000,620,14850,23110.0,0.173
50070006100000030050000000,464,14850,2152.0,0.016
50070006100000030040000000,464,14850,2080.0,0.016
50070006100000030060000000,483,14850,2414.0,0.018
50070006200000010160000000,464,14850,5364.0,0.04
50070006200000010170000000,483,14850,2656.0,0.02
50070004900000060070000000,483,14850,2308.0,0.017
50070004900000060050000000,483,14850,2532.0,0.019
50070004800000030010000000,620,14850,2320.0,0.017
50070004900000050060000000,438,14850,0.0,0.0
50070004900000050110000000,464,14850,3816.0,0.028
50070004700000030020000000,695,14850,0.0,0.0
50070004600000040010000000,464,14850,4176.0,0.031
50070004700000040020000000,438,14850,0.0,0.0
50070003200000030040000000,613,14850,8103.0,0.061
50070002900000010070000000,620,14850,8720.0,0.065
50070003200000030110000000,438,14850,0.0,0.0
50070002800000030050020000,438,14850,0.0,0.0
50070002800000020010000000,612,14850,37263.0,0.278
50070001200000030100000000,438,14850,0.0,0.0
50070001200000030090000000,438,14850,0.0,0.0
50070001200000030110000000,425,14850,3780.0,0.028
50070001200000050010000000,483,14850,3048.0,0.023
50070001200000050050000000,484,14850,1450.0,0.011
50070001200000050040000000,483,14850,5224.0,0.039
50070001400000040130000000,484,14850,960.0,0.007
50070002700000040110000000,484,14850,1320.0,0.01
50070003400000050010000000,483,14850,3920.0,0.029
50070002700000010040000000,457,14850,2064.0,0.015
50070002600000040010000000,591,14850,0.0,0.0
50070003500000030030010000,438,14850,0.0,0.0
50070003500000020050000000,620,14850,4390.0,0.033
50070002500000030010220000,590,14850,0.0,0.0
50070002600000020080000000,482,14850,27100.0,0.202
50070001500000010080000000,642,14850,4615.0,0.034
50070001500000040010000000,464,14850,12588.0,0.094
50070001600000010080000000,710,14850,10404.0,0.078
50070001600000010040010000,438,14850,0.0,0.0
50070001600000010030000000,651,14850,99806.0,0.745
50070001600000010120010000,485,14850,12309.0,0.092
50070001300000020080000000,438,14850,0.0,0.0
50070001300000020090000000,620,14850,4614.0,0.034
50070001400000040160000000,438,14850,0.0,0.0
50070001400000040010000000,620,14850,8662.0,0.065
50070001200000020190000000,421,14850,2214.0,0.017
50070001200000020010000000,484,14850,10193.0,0.076
50070000500000020100020000,438,14850,0.0,0.0
50070000200000020020000000,590,14850,2996.0,0.022
50070000200000020070000000,593,14850,0.0,0.0
50070002400000010010020000,650,14850,5555.0,0.041
50070001700000010010030000,570,14850,8448.0,0.063
50070001700000010010020000,465,14850,60489.0,0.452
50070001700000010020000000,485,14850,6900.0,0.052
50070001600000010050020000,480,14850,8821.0,0.066
50070001600000010050010000,484,14850,5289.0,0.039
50070001600000010060000000,710,14850,4544.0,0.034
50070002500000020010010000,615,14850,5180.0,0.039
50070002500000040010000000,650,14850,27295.0,0.204
50070002500000040020020000,591,14850,0.0,0.0
50070002500000040040000000,438,14850,0.0,0.0
50070002500000050010000000,452,14850,9374.0,0.07
50070002500000050030000000,541,14850,17295.0,0.129
50070002500000050040010000,484,14850,2494.0,0.019
50070002500000010050000000,650,14850,0.0,0.0
50070002500000010080000000,454,14850,18483.0,0.138
50070002300000010020000000,650,14850,0.0,0.0
50070003700000010010000000,485,14850,15180.0,0.113
50070003600000010040000000,456,14850,23616.0,0.176
50070003600000010030510000,465,14850,64050.0,0.478
50070002300000010010000000,455,14850,25400.0,0.19
50070002200000020010000000,650,14850,0.0,0.0
50070000200000010010020000,556,14850,34277.0,0.256
50070002100000040040010000,650,14850,0.0,0.0
50070002100000040010020000,465,14850,11656.0,0.087
50070000200000010010030000,650,14850,0.0,0.0
50070000200000010010010000,570,14850,6917.0,0.052
50070000200000020040000000,650,14850,0.0,0.0
50070000200000020050000000,650,14850,0.0,0.0
50070000100000010150000000,650,14850,20000.0,0.149
50070000500000010010000000,612,14850,255371.0,1.907
50070000600000010010000000,695,14850,0.0,0.0
50070001200000020030000000,590,14850,0.0,0.0
50070001200000070010000000,590,14850,0.0,0.0
50070001100000030010210000,590,14850,0.0,0.0
50070002900000040030000000,438,14850,0.0,0.0
50070002900000030100000000,438,14850,0.0,0.0
50070002900000030080000000,613,14850,8640.0,0.065
50070002900000030090000000,438,14850,0.0,0.0
50070001000000020030000000,483,14850,1632.0,0.012
50070000900000050010000000,464,14850,8722.0,0.065
50070000900000060030000000,613,14850,0.0,0.0
50070000900000060040000000,438,14850,0.0,0.0
50070000900000060110000000,438,14850,0.0,0.0
50070000900000060100000000,613,14850,21888.0,0.163
50070000800000010080000000,438,14850,0.0,0.0
50070000900000070010000000,613,14850,11424.0,0.085
50070000900000070030000000,692,14850,0.0,0.0
50070000900000070080000000,613,14850,0.0,0.0
50070000900000070070000000,613,14850,0.0,0.0
50070003000000010010020000,613,14850,4252863.0,31.761
50070006500000030010010000,613,14850,115853.0,0.865
50070006500000030030000000,613,14850,51163.0,0.382
50070006500000030060000000,432,14850,689.0,0.005
50070000400000020010000000,822,14850,0.0,0.0
50070000300000010140000000,822,14850,0.0,0.0
50070005600000010010000000,650,14850,0.0,0.0
50070007600000020170000000,650,14850,285.0,0.002
50070009900000020030000000,484,14850,1640.0,0.012
50070009900000010090000000,484,14850,2368.0,0.018
50070052500000060010000000,842,14850,0.0,0.0
50070012700000010040000000,692,14850,0.0,0.0
50070012600000010020020000,652,14850,36180.0,0.27
50070012600000010030020000,431,14850,69218.0,0.517
50070013000000020010110000,452,14850,19480.0,0.145
50070013000000020010120000,426,14850,2200.0,0.016
50070013000000020010130000,426,14850,2542.0,0.019
50070013000000020010020000,433,14850,10182.0,0.076
50070013100000010060020000,452,14850,18292.0,0.137
50070013100000010060010000,453,14850,97230.0,0.726
50070013100000010060020001,452,14850,68890.0,0.514
50070013100000010060030000,461,14850,3320.0,0.025
50070013100000010030000000,692,14850,0.0,0.0
50070013100000010020000000,485,14850,4000.0,0.03
50070013000000040070020000,692,14850,0.0,0.0
50308906100000010080120000,590,14850,0.0,0.0
50308905700000020010010000,590,14850,0.0,0.0
50308905700000020010020000,590,14850,0.0,0.0
50308905700000010080440000,591,14850,0.0,0.0
50308905100000010020000000,590,14850,0.0,0.0
50308904800000010150000000,590,14850,0.0,0.0
50308904600000010090000000,695,14850,0.0,0.0
50308905500000010010000000,822,14850,0.0,0.0
50308904400000010050010000,822,14850,0.0,0.0
50308904900000010250000000,872,14850,0.0,0.0
50308904700000010110030000,632,14850,15698.0,0.117
50308904500000010020010000,822,14850,0.0,0.0
50308903600000030010010000,620,14850,4792.0,0.036
50308904300000020100000000,620,14850,22312.0,0.167
50308903600000010040050000,414,14850,43696.0,0.326
50308904300000010030050000,612,14850,13768.0,0.103
50308904300000020070000000,612,14850,2103.0,0.016
50308904300000020020020000,486,14850,3458.0,0.026
50308904300000010050000000,484,14850,18170.0,0.136
50308903900000010160010000,422,14850,964.0,0.007
50308903900000010170000000,457,14850,1603.0,0.012
50308903700100010090000099,837,14850,0.0,0.0
50308903700100010090000000,415,14850,40904.0,0.305
50308903800000030090000000,695,14850,0.0,0.0
50308903900000010010320000,613,14850,0.0,0.0
50308903900000010010310000,633,14850,144586.0,1.08
50308904100000010300070000,662,14850,9128.0,0.068
50308903900000010010220000,710,14850,214517.0,1.602
50308903900000010010010000,464,14850,66508.0,0.497
50308904400000010030000000,613,14850,0.0,0.0
50308904100000010300020000,613,14850,2212226.0,16.521
50308904100000010300020993,837,14850,0.0,0.0
50308904100000010300020991,837,14850,0.0,0.0
50308904100000010300020992,837,14850,0.0,0.0
50308904400000010043130000,613,14850,0.0,0.0
50308904400000010043140000,590,14850,0.0,0.0
50308904400200010020000000,642,14850,7638.0,0.057
50308904400000011230000000,822,14850,0.0,0.0
50308904400000011250000000,590,14850,0.0,0.0
50308904400000011220020000,590,14850,0.0,0.0
50308905000000010050060000,822,14850,420.0,0.003
50308905300000010220030000,590,14850,0.0,0.0
50308905800000020220030000,620,14850,2604.0,0.019
50308905800000020280000000,485,14850,3308.0,0.025
50308905700000010100000000,822,14850,0.0,0.0
50308905800000020040000000,620,14850,8460.0,0.063
50308905800000020390700000,591,14850,0.0,0.0
50308905800000020390030000,620,14850,4940.0,0.037
50308906000000010190000000,590,14850,0.0,0.0
50308905800000010040000000,822,14850,0.0,0.0
50308905300000010220020000,590,14850,0.0,0.0
50308905400000020010000000,710,14850,139113.0,1.039
50308905900000020250020000,590,14850,0.0,0.0
50308905900000020250010000,590,14850,0.0,0.0
50308905400000020130000000,822,14850,495.0,0.004
50308905400000070500000000,590,14850,0.0,0.0
50308904000000040020000000,486,14850,6496.0,0.049
50308904000000030090020000,464,14850,2500.0,0.019
50308904000000030030000000,710,14850,0.0,0.0
50308901800000020100000000,465,14850,6508.0,0.049
50308901800000010010010000,853,14850,0.0,0.0
50308901700000010010020000,612,14850,115796.0,0.865
50308901600000010050000000,612,14850,0.0,0.0
50308901600000010030000000,433,14850,1786.0,0.013
50308901600000020050000000,695,14850,1536.0,0.011
50308907100000070010000000,553,14850,0.0,0.0
50308906800000010010020000,553,14850,15152.0,0.113
50308907100000010100030000,620,14850,0.0,0.0
50308907100000010100020000,620,14850,16085.0,0.12
50308906900000010010000000,610,14850,0.0,0.0
50308906500000010050010000,613,14850,15025.0,0.112
50308906500000010050030000,613,14850,17241.0,0.129
50308906500000010050040000,615,14850,7595.0,0.057
50308906600000030140000000,613,14850,0.0,0.0
50308906700000010100010000,613,14850,12288.0,0.092
50308906700000010100040000,613,14850,0.0,0.0
50308906700000010120000000,613,14850,35071.0,0.262
50308906600000010060000000,483,14850,3974.0,0.03
50308906600000040020000000,613,14850,0.0,0.0
50308906700000010080000000,613,14850,5341.0,0.04
50308906600000030170000000,620,14850,1504.0,0.011
50308906600000020150000000,590,14850,0.0,0.0
50308906800000010090000000,552,14850,11201.0,0.084
50308906700000010040000000,613,14850,0.0,0.0
50308906700000010020010000,613,14850,0.0,0.0
50308906700000010010010000,613,14850,0.0,0.0
50308906700000010030020000,613,14850,4330.0,0.032
50308906700000010060000000,613,14850,17284.0,0.129
50308905900000020160000000,484,14850,1152.0,0.009
50308906000000010010000000,590,14850,0.0,0.0
50308906000000010020000000,464,14850,15510.0,0.116
50308906300000020150000000,822,14850,0.0,0.0
50308906300000010050000000,613,14850,0.0,0.0
50308906300000010080010000,613,14850,218789.0,1.634
50308906300000010070000000,449,14850,18638.0,0.139
50308906700000010130010000,613,14850,93573.0,0.699
50308906700000010130020000,613,14850,0.0,0.0
50308906300000010010000000,613,14850,140488.0,1.049
50308906300000010020040000,613,14850,4080.0,0.03
50308906700000010100020000,613,14850,125336.0,0.936
50308906700000010100050000,613,14850,116854.0,0.873
50308906700000010110000000,650,14850,28431.0,0.212
50308906700000010100030000,610,14850,125460.0,0.937
50308906300000010020020000,613,14850,75168.0,0.561
50308906300000010030010000,613,14850,0.0,0.0
50308906300000010120000000,613,14850,0.0,0.0
50308906700000010100060000,613,14850,378445.0,2.826
50308906300000010030030000,613,14850,15305.0,0.114
50308906400000010010000000,613,14850,88844.0,0.664
50308906300000010100000000,613,14850,5352.0,0.04
50308906300000010030040000,464,14850,77378.0,0.578
50308906200000020020000000,613,14850,0.0,0.0
50308906200000020130010000,465,14850,6104.0,0.046
50308906200000020130070000,415,14850,46340.0,0.346
50308906200000020011210000,452,14850,117658.0,0.879
50308906200000020011250000,462,14850,4808.0,0.036
50308906200000020130060000,435,14850,3061.0,0.023
50308906300000020090000000,695,14850,0.0,0.0
50308906200000020011230000,421,14850,3040.0,0.023
50308906200000010030220000,456,14850,14564.0,0.109
50308906200000020010130000,486,14850,600.0,0.004
50308906200000010020010000,426,14850,3549.0,0.027
50308906000000010090020000,613,14850,0.0,0.0
50308906000000010070000000,464,14850,1344.0,0.01
50308906000000010080010000,873,14850,0.0,0.0
50308906000000010090010000,613,14850,33554.0,0.251
50308906000000010080020000,613,14850,61835.0,0.462
50308906200000020010220000,426,14850,2934.0,0.022
50308906200000020010210000,462,14850,848.0,0.006
50308905700000010110130000,590,14850,0.0,0.0
50308906000000010090030000,464,14850,2008.0,0.015
50308906100000010190000000,613,14850,0.0,0.0
50308905700000010080560000,822,14850,0.0,0.0
50308906100000010070010000,613,14850,10776.0,0.08
50308906100000010070020991,613,14850,0.0,0.0
50308906100000010070020000,613,14850,0.0,0.0
50308906100000010070020099,613,14850,0.0,0.0
50308906200000020040000000,613,14850,0.0,0.0
50308906400000010020020000,613,14850,0.0,0.0
50308906200000020050000000,592,14850,3640.0,0.027
50308906500000010050050000,433,14850,6946.0,0.052
50308906500000010040010000,613,14850,6912.0,0.052
50308906400000010020010000,613,14850,0.0,0.0
50308906500000010050020991,837,14850,0.0,0.0
50308906500000010050020000,613,14850,117890.0,0.88
50308906500000010050020992,837,14850,0.0,0.0
50308906500000010050020993,837,14850,0.0,0.0
50308907000000100020000000,822,14850,0.0,0.0
50308907300000010030000000,613,14850,0.0,0.0
50308907300000010010040000,612,14850,22276.0,0.166
50308907300000010010310000,612,14850,184180.0,1.375
50308907200000010100000000,650,14850,0.0,0.0
50308907200000010110000000,612,14850,55848.0,0.417
50308907200000010020020000,612,14850,130781.0,0.977
50308907200000010011700000,620,14850,16126.0,0.12
50308907200000010012060000,692,14850,0.0,0.0
50308901900000010050220000,613,14850,11000.0,0.082
50308952500000060010000000,842,14850,0.0,0.0
50308902100000010080000000,870,14850,0.0,0.0
50308902200000010010340000,692,14850,0.0,0.0
50308902300000010111350000,862,14850,0.0,0.0
50308902300000010400000000,590,14850,0.0,0.0
50308902700000010240320000,440,14850,9600.0,0.072
50308902400000050010020000,710,14850,26057.0,0.195
50308902700000010150020099,837,14850,0.0,0.0
50308902400000010250230000,695,14850,0.0,0.0
50308902400000040130000000,822,14850,0.0,0.0
50308902400000040140220000,464,14850,3729.0,0.028
50308902400000030040000000,465,14850,26823.0,0.2
50308902400000030024120000,465,14850,34406.0,0.257
50308902400000040050010000,872,14850,0.0,0.0
50308902400000040050040000,662,14850,9423.0,0.07
50308902400000030030040000,465,14850,15739.0,0.118
50308902600000040460010000,633,14850,115636.0,0.864
50308902400000030030050000,614,14850,11960.0,0.089
50308902400000030030010000,615,14850,24572.0,0.184
50308902400000030020010000,641,14850,36275.0,0.271
50308902600000040420000000,620,14850,3588.0,0.027
50308902700000010110030000,633,14850,72400.0,0.541
50308902600000030080020000,464,14850,3350.0,0.025
50308902700000010110050000,590,14850,0.0,0.0
50308902700000010130150000,590,14850,0.0,0.0
50308902700000010110060000,590,14850,0.0,0.0
50308902800000010260240000,822,14850,0.0,0.0
50308902800000010282260000,590,14850,0.0,0.0
50308902900000060110000000,861,14850,0.0,0.0
50308903100000020300000000,449,14850,8374.0,0.063
50308903200000010070000000,590,14850,0.0,0.0
50308903300000010080000000,695,14850,0.0,0.0
50308903300000010070010000,449,14850,624.0,0.005
50308903300000020070010000,472,14850,3380.0,0.025
50308903300000030070000000,415,14850,3160.0,0.024
50308903300000020060220000,484,14850,1980.0,0.015
50308903500000010190000000,415,14850,7888.0,0.059
50308903500000010200000000,695,14850,0.0,0.0
50308903300000030060000000,415,14850,17019.0,0.127
50308903300000020060010000,651,14850,45808.0,0.342
50308903300000030010030000,590,14850,0.0,0.0
50308903300000030050010000,484,14850,3160.0,0.024
50308903300000030030000000,484,14850,4957.0,0.037
50308903100000050010050000,822,14850,0.0,0.0
50308903300000030020030000,449,14850,6812.0,0.051
50308903300000030020920000,449,14850,9800.0,0.073
50308903300000030020070000,449,14850,5000.0,0.037
50308903300000030020010000,484,14850,9456.0,0.071
50308903300000030020420000,484,14850,2400.0,0.018
50308903300000030020080000,449,14850,12000.0,0.09
50308903300000030020060000,449,14850,5960.0,0.045
50308903300000030020100000,714,14850,42284.0,0.316
50308903100000040060010000,590,14850,0.0,0.0
50308903100000040060020000,620,14850,16470.0,0.123
50308903100000010100010000,651,14850,53648.0,0.401
50308903100000010100020000,612,14850,9816.0,0.073
50308903100000010050000000,695,14850,0.0,0.0
50308903100000010060000000,695,14850,0.0,0.0
50308903100000040020000000,633,14850,2728.0,0.02
50308903100000020250030099,837,14850,0.0,0.0
50308903800000010030000000,449,14850,4400.0,0.033
50308903500000010100120000,484,14850,4880.0,0.036
50308903500000010070120000,441,14850,1760.0,0.013
50328904400000010500020089,613,14850,0.0,0.0
50328904400000010500020000,613,14850,49834.0,0.372
50328904400000010060000000,613,14850,0.0,0.0
50328903900000010500140000,712,14850,6000.0,0.045
50328903900000010380190000,822,14850,0.0,0.0
50328903900000010500120000,710,14850,19198.0,0.143
50328903900000010500080000,464,14850,13294.0,0.099
50328903900000010500060000,710,14850,71660.0,0.535
50328903900000010500100000,710,14850,65310.0,0.488
50328903900000010500050000,710,14850,17400.0,0.13
50328903900000010500030000,449,14850,13590.0,0.101
50328904400000010500030000,650,14850,0.0,0.0
50328904400000010450010000,844,14850,0.0,0.0
50328904400000010470000000,844,14850,0.0,0.0
50328904400000010440020000,650,14850,0.0,0.0
50328904400000010480000000,695,14850,0.0,0.0
50328904400000010500010000,613,14850,4631.0,0.035
50328904400000010180000000,613,14850,0.0,0.0
50328904400000010190000000,442,14850,10800.0,0.081
50328904400000010200030000,714,14850,30000.0,0.224
50328904400000010530020000,710,14850,0.0,0.0
50328904400000010530110000,710,14850,185000.0,1.382
50328952500000060030000000,842,14850,0.0,0.0
50328904200000010540010000,546,14850,16092.0,0.12
50328903700100060060060000,440,14850,2304.0,0.017
50328903700100060050000000,484,14850,13208.0,0.099
50328904200000010011300000,442,14850,6000.0,0.045
50328903700100060090000000,542,14850,94501.0,0.706
50328903700100060030050000,484,14850,1800.0,0.013
50328904200000010200000000,455,14850,4440.0,0.033
50328904400000010380010000,822,14850,0.0,0.0
50328904100000010110720000,590,14850,0.0,0.0
50328904000000030350020000,822,14850,0.0,0.0
50328904000000010100010000,620,14850,0.0,0.0
50328904000000010010220000,484,14850,8224.0,0.061
50328903700100060030340000,455,14850,3441.0,0.026
50328903700100090150000000,433,14850,1250.0,0.009
50328903600000010080010000,448,14850,0.0,0.0
50320104500100010550040000,613,14850,106323.0,0.794
50320104500100010530220000,844,14850,86397.0,0.645
50320104400100010530020000,438,14850,0.0,0.0
50320104500200010460210000,461,14850,20772.0,0.155
50320104500200010460130000,464,14850,10905.0,0.081
50320104500200010460140000,465,14850,7541.0,0.056
50320104500200011150000000,590,14850,0.0,0.0
50320104500200011160000000,590,14850,0.0,0.0
50320104500200011120000000,590,14850,0.0,0.0
50320104500200020270000000,650,14850,0.0,0.0
50320104600100071000000000,682,14850,0.0,0.0
50320104600100010060220000,712,14850,0.0,0.0
50320104500100010510130000,710,14850,73825.0,0.551
50320104600100010040020000,464,14850,17832.0,0.133
50320104600100010040030000,710,14850,26040.0,0.194
50320104500100010520060000,449,14850,23200.0,0.173
50320104400100010530110000,710,14850,59716.0,0.446
50320104500100010520040000,464,14850,17364.0,0.13
50320104400100010531220000,710,14850,221598.0,1.655
50320104500100010520320000,464,14850,14700.0,0.11
50320104500100010530210000,484,14850,4800.0,0.036
50320104500100010530030000,844,14850,0.0,0.0
50320104500100010530060000,844,14850,3600.0,0.027
50320104500100010520050000,652,14850,34924.0,0.261
50320104500100010530070000,844,14850,14560.0,0.109
50320104500100010550070000,822,14850,0.0,0.0
50320104500100010550030000,613,14850,38086.0,0.284
50320104500100010550060000,613,14850,0.0,0.0
50320104500100010530010000,534,14850,5700.0,0.043
50320104500100010530110000,844,14850,23400.0,0.175
50320104500100010530100000,464,14850,9000.0,0.067
50320104500100010530080000,844,14850,22500.0,0.168
50320104500100010550200000,464,14850,39748.0,0.297
50320104500100010550100000,613,14850,0.0,0.0
50320104500100010530090099,837,14850,0.0,0.0
50320104500100010530090000,662,14850,12608.0,0.094
