year,scale,entity,metric,index,factor,variance_share,ci_low,ci_high,ci_type,mean,sd,n_draws,design
2035,county,Tompkins County,annual_mwh_home,first_order,behaviour,0.11807,0.06175,0.17028,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,total_effect,behaviour,0.12745,0.06692,0.18346,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,first_order,interaction,0.00973,0.00575,0.01328,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,first_order,placement:weighting,0.00669,0.00486,0.00958,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,first_order,placement:sampling,6e-05,-0.0,0.00017,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,first_order,placement:weighting_x_sampling,0.0,-0.0,1e-05,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,first_order,behaviour:parameters,0.11796,0.0617,0.17015,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,first_order,behaviour:stochastic,5e-05,-0.0,0.00013,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,5e-05,2e-05,9e-05,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,stock,0.81826,0.7412,0.89964,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,total_effect,stock,0.83189,0.75968,0.9074,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,placement,0.00479,0.00287,0.0074,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,total_effect,placement,0.00981,0.00753,0.01249,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,behaviour,0.15942,0.08426,0.23295,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,total_effect,behaviour,0.17668,0.09613,0.25498,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,interaction,0.01752,0.01206,0.02273,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,placement:weighting,0.0047,0.0027,0.00737,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,placement:sampling,8e-05,-0.00011,0.00035,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,placement:weighting_x_sampling,1e-05,-1e-05,4e-05,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,behaviour:parameters,0.15877,0.08299,0.23256,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,behaviour:stochastic,0.0,-0.00025,0.00047,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_home,first_order,behaviour:parameters_x_stochastic,0.00065,0.0002,0.00129,bootstrap_95_bias_shifted,11134.97688,3324.65051,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,stock,0.86242,0.81269,0.92655,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,total_effect,stock,0.87201,0.82588,0.93154,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,placement,4e-05,1e-05,8e-05,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,total_effect,placement,0.00034,0.00028,0.00041,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,behaviour,0.1277,0.06818,0.17382,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,total_effect,behaviour,0.13753,0.07341,0.18727,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,interaction,0.00984,0.00524,0.01346,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,placement:weighting,-0.0,-1e-05,1e-05,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,placement:sampling,4e-05,1e-05,8e-05,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,placement:weighting_x_sampling,0.0,0.0,1e-05,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,behaviour:parameters,0.12759,0.06804,0.17376,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,behaviour:stochastic,0.0,-2e-05,5e-05,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_resident_all,first_order,behaviour:parameters_x_stochastic,0.0001,4e-05,0.00017,bootstrap_95_bias_shifted,47579.28138,13829.00127,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,stock,0.77996,0.67352,0.87924,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
