site_type,site_id,name,lat,lon,ports_2026,ports_scaled,annual_kwh,peak_kw,kwh_per_port_day
fleet_depot,parcel_50240101200000060130010000,483,,,,,709.357,0.606,
fleet_depot,parcel_50240101400000030230000000,620,,,,,4344.81,3.714,
fleet_depot,parcel_50240101400000010170100000,591,,,,,0.0,0.0,
fleet_depot,parcel_50240101900000010020000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50240101900000020100020000,695,,,,,0.0,0.0,
fleet_depot,parcel_50240101300000010280000000,431,,,,,1064.035,0.909,
fleet_depot,parcel_50240101300000010050010000,853,,,,,0.0,0.0,
fleet_depot,parcel_50240100800000010100000000,464,,,,,1152.705,0.985,
fleet_depot,parcel_50240100900000010010210000,484,,,,,2128.07,1.819,
fleet_depot,parcel_50240100800100010010050000,456,,,,,3369.445,2.88,
fleet_depot,parcel_50240100800000010020000000,484,,,,,2128.07,1.819,
fleet_depot,parcel_50248906400000010290000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010520000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248905800000010140000000,615,,,,,709.357,0.606,
fleet_depot,parcel_50248905200000010420000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248905800000010200000000,871,,,,,0.0,0.0,
fleet_depot,parcel_50248905700000010400000000,590,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010570000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010140020000,455,,,,,16137.868,13.793,
fleet_depot,parcel_50248905200000010140010000,486,,,,,2837.427,2.425,
fleet_depot,parcel_50248905200000010080020000,442,,,,,54177.127,46.305,
fleet_depot,parcel_50248905200000010130000000,870,,,,,209171.59,178.779,
fleet_depot,parcel_50248905200000010490040000,449,,,,,4522.15,3.865,
fleet_depot,parcel_50248905200000010490010000,465,,,,,6472.881,5.532,
fleet_depot,parcel_50248903000000010050210000,555,,,,,18088.599,15.46,
fleet_depot,parcel_50248903000000010010030000,822,,,,,0.0,0.0,
fleet_depot,parcel_50248902100000010430000000,433,,,,,5763.524,4.926,
fleet_depot,parcel_50248905200000010490030000,433,,,,,1330.044,1.137,
fleet_depot,parcel_50248904000000010340010000,591,,,,,0.0,0.0,
fleet_depot,parcel_50248903900000010010000000,712,,,,,67743.576,57.9,
fleet_depot,parcel_50248903200000010210000000,555,,,,,19063.964,16.294,
fleet_depot,parcel_50248903900000010120130000,449,,,,,15339.841,13.111,
fleet_depot,parcel_50248903400000020030030000,449,,,,,33694.449,28.799,
fleet_depot,parcel_50248903300000010240000000,591,,,,,0.0,0.0,
fleet_depot,parcel_50248903300000010220000000,591,,,,,0.0,0.0,
fleet_depot,parcel_50248902800000010020010000,852,,,,,0.0,0.0,
fleet_depot,parcel_50248902400000010160040000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248902500000010090000000,486,,,,,3014.766,2.577,
fleet_depot,parcel_50248902700000010270020000,440,,,,,17290.572,14.778,
fleet_depot,parcel_50248902700000010270010000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248903500000010070030000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248903500000010130010000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248903500000010110140000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248903600000010120050000,447,,,,,6472.881,5.532,
fleet_depot,parcel_50248903800000010070010000,485,,,,,5054.167,4.32,
fleet_depot,parcel_50248903800000010230220000,615,,,,,0.0,0.0,
fleet_depot,parcel_50248903800000010180040000,433,,,,,2216.74,1.895,
fleet_depot,parcel_50248903800000010010000000,615,,,,,0.0,0.0,
fleet_depot,parcel_50248903800000010230210000,615,,,,,0.0,0.0,
fleet_depot,parcel_50248903500000010030020000,615,,,,,14719.154,12.58,
fleet_depot,parcel_50248903900000010220020000,449,,,,,24916.158,21.296,
fleet_depot,parcel_50248903900000010220050000,440,,,,,22876.757,19.553,
fleet_depot,parcel_50248903900000010140020000,485,,,,,4965.498,4.244,
fleet_depot,parcel_50248903900000010150000000,455,,,,,2660.088,2.274,
fleet_depot,parcel_50248903900000010160000000,433,,,,,12502.414,10.686,
fleet_depot,parcel_50248903900000010170310000,484,,,,,2748.758,2.349,
fleet_depot,parcel_50248904600000010950000000,714,,,,,9487.647,8.109,
fleet_depot,parcel_50248903900000010170410000,484,,,,,1773.392,1.516,
fleet_depot,parcel_50248903900000010170050000,449,,,,,5586.185,4.775,
fleet_depot,parcel_50248903900000010180020000,620,,,,,9842.326,8.412,
fleet_depot,parcel_50248903900000010190000000,534,,,,,0.0,0.0,
fleet_depot,parcel_50248903900000010200000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248903800000010050000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50248904700000010010380000,465,,,,,4167.471,3.562,
fleet_depot,parcel_50248904700000010010010000,433,,,,,3724.123,3.183,
fleet_depot,parcel_50248904600000010691910000,465,,,,,3724.123,3.183,
fleet_depot,parcel_50248904600000010691620000,456,,,,,20837.356,17.81,
fleet_depot,parcel_50248903900000010280040000,472,,,,,2482.749,2.122,
fleet_depot,parcel_50248903900000010280020000,695,,,,,0.0,0.0,
fleet_depot,parcel_50248904600000010691610000,440,,,,,4078.802,3.486,
fleet_depot,parcel_50248904600000010690170000,442,,,,,18709.286,15.991,
fleet_depot,parcel_50248904600000010560010000,820,,,,,0.0,0.0,
fleet_depot,parcel_50248904600000010040210000,464,,,,,4699.489,4.017,
fleet_depot,parcel_50248904600000010360070000,522,,,,,532.018,0.455,
fleet_depot,parcel_50248904600000010140310000,464,,,,,18088.599,15.46,
fleet_depot,parcel_50248904600000010020030000,620,,,,,14009.797,11.974,
fleet_depot,parcel_50248904600000010150020000,425,,,,,5763.524,4.926,
fleet_depot,parcel_50248905100000010010000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248904400000010260000000,474,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010510010099,833,,,,,1152.705,0.985,
fleet_depot,parcel_50248905100000010020000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010530000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010530000991,837,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010530000992,837,,,,,0.0,0.0,
fleet_depot,parcel_50248905900000010020000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248905100000010200520000,555,,,,,24384.14,20.841,
fleet_depot,parcel_50248905000000010330510000,714,,,,,798.026,0.682,
fleet_depot,parcel_50248906000000010070000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50248906300000010150510000,438,,,,,0.0,0.0,
fleet_depot,parcel_50248906300000010150030000,581,,,,,0.0,0.0,
fleet_depot,parcel_50248902600000010230000000,441,,,,,2216.74,1.895,
fleet_depot,parcel_50240300500000040050000000,433,,,,,2216.74,1.895,
fleet_depot,parcel_50240300100000020010630000,472,,,,,3103.436,2.653,
fleet_depot,parcel_50240300400000020010000000,591,,,,,0.0,0.0,
fleet_depot,parcel_50240300100000010040000000,591,,,,,0.0,0.0,
fleet_depot,parcel_50240300400000010090000000,464,,,,,2216.74,1.895,
fleet_depot,parcel_50240300400000010080000000,620,,,,,0.0,0.0,
fleet_depot,parcel_50240300400000020110000000,485,,,,,4078.802,3.486,
fleet_depot,parcel_50240300400000020190000000,483,,,,,2837.427,2.425,
fleet_depot,parcel_50240300500000020080000000,612,,,,,14098.467,12.05,
fleet_depot,parcel_50240300500000020090000000,620,,,,,2305.41,1.97,
fleet_depot,parcel_50240300500000020280000000,440,,,,,7359.577,6.29,
fleet_depot,parcel_50240300400000040120000000,710,,,,,4167.471,3.562,
fleet_depot,parcel_50240300400000040010000000,483,,,,,2216.74,1.895,
fleet_depot,parcel_50240300400000040110000000,662,,,,,9132.969,7.806,
fleet_depot,parcel_50240300400000040100000000,590,,,,,0.0,0.0,
fleet_depot,parcel_50240300400000050110220000,591,,,,,0.0,0.0,
fleet_depot,parcel_50240300400000050180000000,485,,,,,6916.229,5.911,
fleet_depot,parcel_50240300300000020040000000,652,,,,,2039.401,1.743,
fleet_depot,parcel_50240300300000020050030000,651,,,,,2748.758,2.349,
fleet_depot,parcel_50240300300000020080220000,433,,,,,2039.401,1.743,
fleet_depot,parcel_50240300300000010050020000,620,,,,,1418.714,1.213,
fleet_depot,parcel_50240300400000050110110000,633,,,,,26689.55,22.812,
fleet_depot,parcel_50240300400000050080000000,831,,,,,0.0,0.0,
fleet_depot,parcel_50240300100000020010640000,465,,,,,2837.427,2.425,
fleet_depot,parcel_50240300100000020016110000,449,,,,,4788.158,4.092,
fleet_depot,parcel_50240300300000020050010000,650,,,,,0.0,0.0,
fleet_depot,parcel_50240300300000020050020000,650,,,,,0.0,0.0,
fleet_depot,parcel_50240300700000010020010000,853,,,,,0.0,0.0,
fleet_depot,parcel_50240300700000010020020000,612,,,,,7891.595,6.745,
fleet_depot,parcel_50288903600000010210010000,449,,,,,4344.81,3.714,
fleet_depot,parcel_50288903700000010010220000,552,,,,,4522.15,3.865,
fleet_depot,parcel_50288903800000080150020000,431,,,,,3014.766,2.577,
fleet_depot,parcel_50288903800000080140010000,431,,,,,6295.542,5.381,
fleet_depot,parcel_50288903800000080160000000,612,,,,,15162.502,12.959,
fleet_depot,parcel_50288903800000080090000000,662,,,,,11793.057,10.08,
fleet_depot,parcel_50248902100000010020040000,440,,,,,620.687,0.531,
fleet_depot,parcel_50248902200000010060030000,484,,,,,620.687,0.531,
fleet_depot,parcel_50288901800000010040000000,620,,,,,886.696,0.758,
fleet_depot,parcel_50288901700000010040010000,449,,,,,6650.22,5.684,
fleet_depot,parcel_50288901900000010100000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50288902800000010030020000,440,,,,,1064.035,0.909,
fleet_depot,parcel_50288902800000010290020000,522,,,,,0.0,0.0,
fleet_depot,parcel_50288902800000010070010000,873,,,,,0.0,0.0,
fleet_depot,parcel_50288902000000010380000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288902000000010360110000,472,,,,,1064.035,0.909,
fleet_depot,parcel_50288902000000010350000000,440,,,,,1596.053,1.364,
fleet_depot,parcel_50288902700000010270000000,557,,,,,1064.035,0.909,
fleet_depot,parcel_50288902000000010240000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50288912100000010200120000,710,,,,,2571.418,2.198,
fleet_depot,parcel_50288912100000010200110000,433,,,,,886.696,0.758,
fleet_depot,parcel_50288912100000010200040000,433,,,,,620.687,0.531,
fleet_depot,parcel_50288912100000010200030000,433,,,,,798.026,0.682,
fleet_depot,parcel_50288912100000010200060000,442,,,,,2482.749,2.122,
fleet_depot,parcel_50288902700000010280030000,822,,,,,0.0,0.0,
fleet_depot,parcel_50288903100000010100020000,484,,,,,3369.445,2.88,
fleet_depot,parcel_50288902600000010180000000,592,,,,,0.0,0.0,
fleet_depot,parcel_50288932100000040020000000,720,,,,,709.357,0.606,
fleet_depot,parcel_50288932100000030020000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288922100000020010220000,546,,,,,3812.793,3.259,
fleet_depot,parcel_50288901600000010320440000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288922100000010070010000,620,,,,,4699.489,4.017,
fleet_depot,parcel_50288922100000010020000000,425,,,,,709.357,0.606,
fleet_depot,parcel_50288912100000010050000000,449,,,,,266.009,0.227,
fleet_depot,parcel_50288922100000030050000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50288922100000030060000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50288901600000010040620000,449,,,,,4699.489,4.017,
fleet_depot,parcel_50288901600000010040420000,440,,,,,2216.74,1.895,
fleet_depot,parcel_50288901600000010040710000,720,,,,,1418.714,1.213,
fleet_depot,parcel_50288901600000010040740000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288901600000010030020000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288901600000010030030000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288901600000010030010000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288901400000010330000000,620,,,,,2305.41,1.97,
fleet_depot,parcel_50288902500000010040010000,682,,,,,5940.863,5.078,
fleet_depot,parcel_50288902400000010120000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288902300000010190010000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288903500000010250020000,442,,,,,11172.37,9.549,
fleet_depot,parcel_50288903500000010270010099,837,,,,,0.0,0.0,
fleet_depot,parcel_50288903100000010050000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50288903600000010430000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288903600000010230000000,872,,,,,0.0,0.0,
fleet_depot,parcel_50288903600000010210030000,620,,,,,3369.445,2.88,
fleet_depot,parcel_50280130800000010020020000,485,,,,,3014.766,2.577,
fleet_depot,parcel_50280130800000010030010000,455,,,,,14098.467,12.05,
fleet_depot,parcel_50280130800000010010010000,715,,,,,7004.899,5.987,
fleet_depot,parcel_50280100300000020050000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50280100300000020030010000,822,,,,,0.0,0.0,
fleet_depot,parcel_50280100300000020040000000,822,,,,,177.339,0.152,
fleet_depot,parcel_50280100400000020190000000,471,,,,,1507.383,1.288,
fleet_depot,parcel_50280130800000010010030000,440,,,,,11527.048,9.852,
fleet_depot,parcel_50280120800000020040120000,642,,,,,3635.454,3.107,
fleet_depot,parcel_50280110800000020390020000,592,,,,,0.0,0.0,
fleet_depot,parcel_50280101300000020010000000,620,,,,,3724.123,3.183,
fleet_depot,parcel_50280100900000050100000000,620,,,,,532.018,0.455,
fleet_depot,parcel_50280110800000020060000000,592,,,,,0.0,0.0,
fleet_depot,parcel_50280110800000020370000000,612,,,,,34315.136,29.329,
fleet_depot,parcel_50280110800000020090000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100700000030020000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000040190010000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100700000030030000000,620,,,,,975.366,0.834,
fleet_depot,parcel_50280100700000030210020000,471,,,,,1241.374,1.061,
fleet_depot,parcel_50280100700000030220010000,457,,,,,709.357,0.606,
fleet_depot,parcel_50280100700000030240000000,433,,,,,1507.383,1.288,
fleet_depot,parcel_50280100700000030230000000,485,,,,,1241.374,1.061,
fleet_depot,parcel_50280100700000030010000000,484,,,,,266.009,0.227,
fleet_depot,parcel_50280100700000020140000000,449,,,,,1064.035,0.909,
fleet_depot,parcel_50280100700000020240000000,456,,,,,2837.427,2.425,
fleet_depot,parcel_50280100700000020130120000,449,,,,,975.366,0.834,
fleet_depot,parcel_50280100700000020150000000,486,,,,,1950.731,1.667,
fleet_depot,parcel_50280100700000020220010000,485,,,,,3280.775,2.804,
fleet_depot,parcel_50280100700000020180000000,652,,,,,5320.176,4.547,
fleet_depot,parcel_50280100700000040010000000,482,,,,,1507.383,1.288,
fleet_depot,parcel_50280100700000040270000000,632,,,,,1773.392,1.516,
fleet_depot,parcel_50280101000000040040000000,433,,,,,1596.053,1.364,
fleet_depot,parcel_50280101000000040070000000,831,,,,,0.0,0.0,
fleet_depot,parcel_50280101000000040050000000,484,,,,,798.026,0.682,
fleet_depot,parcel_50280100700000020250040000,633,,,,,16492.546,14.096,
fleet_depot,parcel_50280101000000040020000000,465,,,,,798.026,0.682,
fleet_depot,parcel_50280100700000020130110000,423,,,,,177.339,0.152,
fleet_depot,parcel_50280100700000020250030000,633,,,,,11970.396,10.231,
fleet_depot,parcel_50280100700000020250010000,614,,,,,4876.828,4.168,
fleet_depot,parcel_50280100700000020250020000,642,,,,,4788.158,4.092,
fleet_depot,parcel_50280101000000020190000000,710,,,,,4522.15,3.865,
fleet_depot,parcel_50280101100000010010020000,612,,,,,48590.942,41.531,
fleet_depot,parcel_50280101000000040230010000,422,,,,,443.348,0.379,
fleet_depot,parcel_50280101000000040230020000,433,,,,,798.026,0.682,
fleet_depot,parcel_50280101000000040240000000,449,,,,,709.357,0.606,
fleet_depot,parcel_50280101000000040010010000,436,,,,,443.348,0.379,
fleet_depot,parcel_50280101100000020030010000,590,,,,,0.0,0.0,
fleet_depot,parcel_50280100700000010010020000,554,,,,,354.678,0.303,
fleet_depot,parcel_50280100600000010320000000,651,,,,,4256.141,3.638,
fleet_depot,parcel_50280100500000050240010000,450,,,,,443.348,0.379,
fleet_depot,parcel_50280100500000050210000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000050150000000,691,,,,,1064.035,0.909,
fleet_depot,parcel_50280100500000050160000000,483,,,,,443.348,0.379,
fleet_depot,parcel_50280100500000050170010000,486,,,,,620.687,0.531,
fleet_depot,parcel_50280100500000050190000000,456,,,,,2748.758,2.349,
fleet_depot,parcel_50280100500000050230000000,541,,,,,2926.097,2.501,
fleet_depot,parcel_50280100500000050220000000,482,,,,,1596.053,1.364,
fleet_depot,parcel_50280100500000040230000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000040240000000,461,,,,,3546.784,3.031,
fleet_depot,parcel_50280100500000040290000000,485,,,,,2394.079,2.046,
fleet_depot,parcel_50280100500000040030000000,611,,,,,1152.705,0.985,
fleet_depot,parcel_50280100500000040330000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000040050220000,662,,,,,975.366,0.834,
fleet_depot,parcel_50280100500000040320020000,482,,,,,2039.401,1.743,
fleet_depot,parcel_50280100500000040310000000,483,,,,,1862.062,1.592,
fleet_depot,parcel_50280100500000040300000000,483,,,,,709.357,0.606,
fleet_depot,parcel_50280100500000050100000000,481,,,,,1241.374,1.061,
fleet_depot,parcel_50280100500000050070000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000050130000000,483,,,,,1507.383,1.288,
fleet_depot,parcel_50280100500000050110000000,483,,,,,1330.044,1.137,
fleet_depot,parcel_50280100500000050040000000,481,,,,,1241.374,1.061,
fleet_depot,parcel_50280100500000050030000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000050030000000,481,,,,,2305.41,1.97,
fleet_depot,parcel_50280100500000050050000000,481,,,,,1684.722,1.44,
fleet_depot,parcel_50280100500000050060020000,481,,,,,443.348,0.379,
fleet_depot,parcel_50280100500000050060010000,481,,,,,620.687,0.531,
fleet_depot,parcel_50280100500000040340000000,481,,,,,975.366,0.834,
fleet_depot,parcel_50280100500000040350000000,481,,,,,709.357,0.606,
fleet_depot,parcel_50280100500000040360000000,481,,,,,266.009,0.227,
fleet_depot,parcel_50280100500000040010000000,483,,,,,2394.079,2.046,
fleet_depot,parcel_50280100500000040020000000,652,,,,,2305.41,1.97,
fleet_depot,parcel_50280100500000020110000000,484,,,,,798.026,0.682,
fleet_depot,parcel_50280100500000010090000000,483,,,,,1064.035,0.909,
fleet_depot,parcel_50280100600000010310000000,652,,,,,8246.273,7.048,
fleet_depot,parcel_50280100500000010020000000,444,,,,,7004.899,5.987,
fleet_depot,parcel_50280100600000010010000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50280100200000020190020000,485,,,,,975.366,0.834,
fleet_depot,parcel_50280100100000020030030000,421,,,,,2394.079,2.046,
fleet_depot,parcel_50280100200000010020000000,853,,,,,532.018,0.455,
fleet_depot,parcel_50280100200000020100010000,442,,,,,1064.035,0.909,
fleet_depot,parcel_50280100500000010030000000,651,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000010070000000,483,,,,,1152.705,0.985,
fleet_depot,parcel_50280100500000020140010000,484,,,,,4078.802,3.486,
fleet_depot,parcel_50280100500000020060000000,650,,,,,886.696,0.758,
fleet_depot,parcel_50280100500000020050000000,483,,,,,709.357,0.606,
fleet_depot,parcel_50280100500000030010000000,620,,,,,1330.044,1.137,
fleet_depot,parcel_50280100300000010020000000,695,,,,,266.009,0.227,
fleet_depot,parcel_50328901900000010210030000,472,,,,,4965.498,4.244,
fleet_depot,parcel_50328900800000010240010000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328900800000010190020000,455,,,,,709.357,0.606,
fleet_depot,parcel_50328900800000010160000000,422,,,,,1064.035,0.909,
fleet_depot,parcel_50328900700000010220000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328900800000010290000000,534,,,,,620.687,0.531,
fleet_depot,parcel_50328902000000010080010000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328902000000010150010000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328902000000010280000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328902800000010010000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50328903000000010262320000,465,,,,,975.366,0.834,
fleet_depot,parcel_50328903000000010300010000,682,,,,,709.357,0.606,
fleet_depot,parcel_50328903000000010260270000,712,,,,,1684.722,1.44,
fleet_depot,parcel_50328903000000010282130000,440,,,,,1418.714,1.213,
fleet_depot,parcel_50328903000000010282120000,440,,,,,1152.705,0.985,
fleet_depot,parcel_50288903800000040050000000,483,,,,,35822.519,30.618,
fleet_depot,parcel_50288903800000030030000000,620,,,,,52847.083,45.168,
fleet_depot,parcel_50200001400000010240000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010070000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010240000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010060000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010100000000,620,,,,,29349.638,25.085,
fleet_depot,parcel_50200001500000010140000000,620,,,,,5674.855,4.85,
fleet_depot,parcel_50200001000000040010000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200003300000010060000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010580000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50200002400000010190020000,613,,,,,0.0,0.0,
fleet_depot,parcel_50200001700000010292510000,472,,,,,7536.916,6.442,
fleet_depot,parcel_50200002200000010280000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200002100000010270000000,620,,,,,4078.802,3.486,
fleet_depot,parcel_50200002100000010030020991,837,,,,,0.0,0.0,
fleet_depot,parcel_50200002100000010030020992,837,,,,,0.0,0.0,
fleet_depot,parcel_50200002100000010260000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200000700000010410000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200000800000010640000000,449,,,,,17290.572,14.778,
fleet_depot,parcel_50200000800000010140000000,449,,,,,10108.335,8.64,
fleet_depot,parcel_50200000300000040040000000,472,,,,,2571.418,2.198,
fleet_depot,parcel_50200000300000040010000000,831,,,,,2216.74,1.895,
fleet_depot,parcel_50200000800000010230000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200000800000010410000000,692,,,,,0.0,0.0,
fleet_depot,parcel_50200000900000010290020000,484,,,,,12502.414,10.686,
fleet_depot,parcel_50200000800000010480020000,651,,,,,8157.603,6.972,
fleet_depot,parcel_50200000800000010470020000,651,,,,,2394.079,2.046,
fleet_depot,parcel_50200000900000010350240000,662,,,,,16669.885,14.248,
fleet_depot,parcel_50200001000000020020000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200001000000030150020000,682,,,,,0.0,0.0,
fleet_depot,parcel_50200001000000030150010000,682,,,,,0.0,0.0,
fleet_depot,parcel_50200001000000050100020000,620,,,,,3724.123,3.183,
fleet_depot,parcel_50200001000000050080000000,682,,,,,10019.665,8.564,
fleet_depot,parcel_50200001200000010240000000,484,,,,,5142.837,4.396,
fleet_depot,parcel_50200001200000010320000000,483,,,,,3990.132,3.41,
fleet_depot,parcel_50200001100000010140000000,485,,,,,6650.22,5.684,
fleet_depot,parcel_50200001400000010140000000,872,,,,,0.0,0.0,
fleet_depot,parcel_50200001200000010010130000,714,,,,,5054.167,4.32,
fleet_depot,parcel_50200001200000010010120000,442,,,,,12768.423,10.913,
fleet_depot,parcel_50200001300000010270000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200002100000010120060000,877,,,,,0.0,0.0,
fleet_depot,parcel_50200003100000010010050000,670,,,,,93014.412,79.499,
fleet_depot,parcel_50220001200000010080010000,455,,,,,7004.899,5.987,
fleet_depot,parcel_50200000100000010440000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200000900000010393210000,424,,,,,6650.22,5.684,
fleet_depot,parcel_50200000900000010170010000,620,,,,,12059.066,10.307,
fleet_depot,parcel_50200000900000010590000000,485,,,,,7182.238,6.139,
fleet_depot,parcel_50200000100000010420000000,433,,,,,1418.714,1.213,
fleet_depot,parcel_50200000100000010430000000,449,,,,,5408.846,4.623,
fleet_depot,parcel_50200001100000010020020000,484,,,,,1773.392,1.516,
fleet_depot,parcel_50200000900000010680020000,877,,,,,0.0,0.0,
fleet_depot,parcel_50200000900000010070040000,442,,,,,13477.779,11.519,
fleet_depot,parcel_50300100700000010010000000,853,,,,,3635.454,3.107,
fleet_depot,parcel_50300101300000060070000000,590,,,,,0.0,0.0,
fleet_depot,parcel_50300101500000010010020000,695,,,,,0.0,0.0,
fleet_depot,parcel_50300101400000080010000000,620,,,,,13123.101,11.216,
fleet_depot,parcel_50300101400000060030000000,613,,,,,10729.022,9.17,
fleet_depot,parcel_50300101400000060010000000,613,,,,,16935.894,14.475,
fleet_depot,parcel_50300101400000040020020000,613,,,,,63398.765,54.187,
fleet_depot,parcel_50300101100000020250000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50300101100000020240000000,651,,,,,4344.81,3.714,
fleet_depot,parcel_50300100900000060010000000,612,,,,,32630.413,27.889,
fleet_depot,parcel_50300101000000030030000000,483,,,,,975.366,0.834,
fleet_depot,parcel_50300101000000030050040000,485,,,,,5054.167,4.32,
fleet_depot,parcel_50300101000000030060000000,465,,,,,3635.454,3.107,
fleet_depot,parcel_50300101000000040030000000,662,,,,,11349.709,9.701,
fleet_depot,parcel_50300101000000040020000000,883,,,,,88.67,0.076,
fleet_depot,parcel_50300101000000040010020000,452,,,,,34137.797,29.178,
fleet_depot,parcel_50300101000000040010020001,462,,,,,1684.722,1.44,
fleet_depot,parcel_50300101000000040010020002,465,,,,,18709.286,15.991,
fleet_depot,parcel_50300100500000030180020000,486,,,,,798.026,0.682,
fleet_depot,parcel_50300100500000030180030000,652,,,,,3014.766,2.577,
fleet_depot,parcel_50300101000000030050220000,457,,,,,1241.374,1.061,
fleet_depot,parcel_50300101000000030050210000,465,,,,,3724.123,3.183,
fleet_depot,parcel_50300100500000030190020000,464,,,,,3458.114,2.956,
fleet_depot,parcel_50300100500000030190010000,465,,,,,5497.515,4.699,
fleet_depot,parcel_50300100500000030180010000,464,,,,,14541.815,12.429,
fleet_depot,parcel_50300101000000050050000000,553,,,,,1330.044,1.137,
fleet_depot,parcel_50300101000000050010000000,483,,,,,975.366,0.834,
fleet_depot,parcel_50300101000000040060020000,464,,,,,1507.383,1.288,
fleet_depot,parcel_50300101000000040060010000,831,,,,,6118.203,5.229,
fleet_depot,parcel_50300101000000040060010099,837,,,,,0.0,0.0,
fleet_depot,parcel_50300101100000020050000000,695,,,,,266.009,0.227,
fleet_depot,parcel_50300100300000010010000000,633,,,,,241092.647,206.062,
fleet_depot,parcel_50220002300000010160000000,534,,,,,2482.749,2.122,
fleet_depot,parcel_50220001500000010200020000,557,,,,,975.366,0.834,
fleet_depot,parcel_50220001400000010140000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50220000800000010120150000,472,,,,,1064.035,0.909,
fleet_depot,parcel_50220001000000010050000000,614,,,,,16315.207,13.945,
fleet_depot,parcel_50220001000000010160000000,662,,,,,5940.863,5.078,
fleet_depot,parcel_50220001000000010130000000,485,,,,,2837.427,2.425,
fleet_depot,parcel_50220000700000010920210000,440,,,,,2926.097,2.501,
fleet_depot,parcel_50220000700000010481220000,475,,,,,1330.044,1.137,
fleet_depot,parcel_50220001000000010820020000,449,,,,,6827.559,5.836,
fleet_depot,parcel_50220001000000010820010000,651,,,,,5586.185,4.775,
