parcel,E_ev,peak_kw_p50,peak_kw_p90,prob_any_ev_charging
50288932100000020020110000,0.017,0.0,0.0,0.0
50288932100000020050000000,0.027,0.0,0.0,0.0
50288932100000020060000000,0.024,0.0,0.0,0.0
50288932100000020070000000,0.028,0.0,0.0,0.067
50288932100000030010000000,0.011,0.0,0.0,0.033
50288932100000040010000000,0.011,0.0,0.0,0.0
50288932100000040030010000,0.071,0.0,0.0,0.067
50288932100000040030020000,0.015,0.0,0.0,0.0
50300100100000010010010000,0.289,0.0,7.92,0.367
50300100100000010010030000,0.252,0.0,3.02,0.233
50300100100000010010040000,0.311,0.0,7.2,0.3
50300100100000010010050000,0.108,0.0,0.0,0.067
50300100100000010010060000,0.252,0.0,2.8,0.3
50300100100000010010070000,0.158,0.0,0.0,0.067
50300100100000010010090000,0.291,0.0,3.6,0.3
50300100100000010010110000,0.165,0.0,0.28,0.1
50300100100000010020000000,0.124,0.0,0.0,0.033
50300100100000020010000000,0.252,0.0,2.8,0.167
50300100100000020030010000,0.183,0.0,7.34,0.167
50300100100000020030030000,0.108,0.0,0.14,0.1
50300100100000020030040000,0.106,0.0,0.0,0.0
50300100100000020030050000,0.096,0.0,0.0,0.033
50300100100000030030000000,0.059,0.0,0.36,0.1
50300100100000030040000000,0.261,0.0,7.2,0.333
50300100100000030050010000,0.059,0.0,0.0,0.067
50300100100000030050020000,0.183,0.0,7.2,0.2
50300100100000030070000000,0.252,0.0,0.72,0.1
50300100100000030100000000,0.096,0.0,0.0,0.067
50300100100000030110010000,0.321,0.0,7.275,0.267
50300100100000030110020000,0.252,0.0,7.2,0.2
50300100100000030120000000,0.108,0.0,0.0,0.067
50300100100000040020010000,0.108,0.0,1.54,0.133
50300100100000040020020000,0.183,0.0,7.2,0.2
50300100100000040020030000,0.252,0.0,2.8,0.133
50300100100000040020040000,0.069,0.0,0.212,0.1
50300100200000010040000000,0.069,0.0,0.0,0.067
50300100200000020010000000,0.219,0.0,2.88,0.133
50300100200000020020000000,0.169,0.0,7.2,0.2
50300100200000020030000000,0.05,0.0,0.0,0.067
50300100200000030010000000,0.06,0.0,0.0,0.033
50300100200000030020000000,0.141,0.0,2.8,0.133
50300100200000030030000000,0.169,0.0,7.2,0.2
50300100200000030070000000,0.099,0.0,0.0,0.067
50300100200000030080000000,0.239,0.0,7.34,0.267
50300100200000040010000000,0.069,0.0,0.0,0.067
50300100200000040030000000,0.0,0.0,0.0,0.0
50300100200000040040000000,0.06,0.0,0.0,0.033
50300100200000040060000000,0.111,0.0,2.8,0.133
50300100200000040080010000,0.169,0.0,0.0,0.033
50300100200000040080020000,0.06,0.0,0.0,0.067
50300100200000040080030000,0.05,0.0,0.0,0.033
50300100200000040090000000,0.073,0.0,0.0,0.033
50300100200000040100000000,0.069,0.0,0.0,0.067
50300100200000040110020000,0.063,0.0,0.0,0.033
50300100200000040130020000,0.148,0.0,0.0,0.067
50300100200000050010000000,0.169,0.0,2.66,0.133
50300100200000050040000000,0.172,0.0,0.0,0.033
50300100200000050050000000,0.099,0.0,0.0,0.067
50300100200000050060020000,0.171,0.0,0.0,0.067
50300100200000050070000000,0.086,0.0,0.28,0.1
50300100200000050080000000,0.099,0.0,0.0,0.033
50300100200000050090000000,0.169,0.0,2.8,0.133
50300100200000050110000000,0.0,0.0,0.0,0.0
50300100200000050120020000,0.06,0.0,0.0,0.033
50300100200000050130000000,0.06,0.0,0.0,0.067
50300100200000050140000000,0.1,0.0,0.0,0.0
50300100200000050150000000,0.211,0.0,2.88,0.2
50300100200000060020000000,0.063,0.0,0.0,0.067
50300100200000070010000000,0.099,0.0,0.36,0.1
50300100200000070020000000,0.099,0.0,2.88,0.2
50300100200000070040000000,0.171,0.0,4.112,0.133
50300100200000070050000000,0.171,0.0,0.0,0.067
50300100200000070060000000,0.049,0.0,0.0,0.033
50300100200000070070000000,0.148,0.0,0.28,0.1
50300100200000070080000000,0.148,0.0,0.28,0.1
50300100200000070090000000,0.169,0.0,0.53,0.1
50300100200000070110000000,0.069,0.0,0.28,0.1
50300100200000070130000000,0.172,0.0,0.28,0.1
50300100200000080020010000,0.11,0.0,0.0,0.067
50300100200000080020030000,0.06,0.0,0.0,0.067
50300100200000080030010000,0.063,0.0,3.96,0.133
50300100200000080050000000,0.15,0.0,0.28,0.1
50300100200000080060000000,0.111,0.0,3.889,0.167
50300100200000080070000000,0.049,0.0,0.0,0.067
50300100200000080080000000,0.099,0.0,0.0,0.067
50300100200000080100000000,0.05,0.0,0.0,0.033
50300100200000080120000000,0.148,0.0,2.8,0.133
50300100200000080130000000,0.099,0.0,0.28,0.1
50300100200000080140000000,0.099,0.0,0.0,0.067
50300100400000010010000000,0.078,0.0,0.0,0.0
50300100400000010020000000,0.159,0.0,3.732,0.2
50300100400000010030000000,0.133,0.0,3.6,0.167
50300100400000010040000000,0.193,0.0,3.6,0.267
50300100400000010050000000,0.317,0.0,9.18,0.333
50300100400000010060000000,0.074,0.0,0.0,0.0
50300100400000010070000000,0.321,0.0,2.8,0.267
50300100400000010080000000,0.0,0.0,0.0,0.0
50300100400000010090000000,0.317,0.0,3.24,0.233
50300100400000010100000000,0.159,0.0,7.2,0.233
50300100400000010110000000,0.284,0.0,3.24,0.2
50300100400000010120000000,0.382,0.0,7.2,0.233
50300100400000010130000000,0.159,0.0,3.66,0.167
50300100400000010140000000,0.317,0.0,7.34,0.4
50300100400000010150000000,0.039,0.0,0.0,0.0
50300100400000010160000000,0.317,0.0,7.2,0.267
50300100400000010170000000,0.242,0.0,8.766,0.233
50300100400000010180000000,0.064,0.0,0.0,0.067
50300100400000010190000000,0.165,0.0,2.8,0.133
50300100400000010200000000,0.242,0.0,1.582,0.133
50300100400000010210000000,0.317,0.0,3.98,0.167
50300100400000010220000000,0.242,0.0,3.24,0.233
50300100400000010230000000,0.382,0.0,7.2,0.333
50300100400000020010000000,0.334,0.0,2.653,0.167
50300100400000020020000000,0.159,0.0,2.8,0.2
50300100400000020030000000,0.259,0.0,7.2,0.233
50300100400000020040000000,0.047,0.0,0.0,0.067
50300100400000020050000000,0.265,0.0,7.29,0.267
50300100400000020060000000,0.36,0.0,3.24,0.2
50300100400000020070000000,0.183,0.0,3.96,0.167
50300100400000020080000000,0.382,0.0,2.8,0.267
50300100400000020090000000,0.047,0.0,0.0,0.033
50300100400000020100000000,0.101,0.0,1.54,0.133
50300100400000020110000000,0.159,0.0,2.8,0.167
50300100400000020120000000,0.242,0.0,7.2,0.333
50300100400000020130000000,0.317,0.0,8.721,0.4
50300100400000020140000000,0.424,0.0,7.452,0.3
50300100400000020150000000,0.259,0.0,2.88,0.167
50300100400000020160000000,0.317,0.0,9.18,0.333
50300100400000020170000000,0.381,0.0,7.2,0.233
50300100400000020180000000,0.064,0.0,0.0,0.033
50300100400000020190000000,0.242,0.0,7.2,0.233
50300100400000030010000000,0.317,0.0,6.48,0.233
50300100400000030020000000,0.317,0.0,3.6,0.3
50300100400000030030000000,0.159,0.0,2.8,0.233
50300100400000030040000000,0.153,0.0,1.54,0.167
50300100400000030050000000,0.317,0.0,7.2,0.433
50300100400000030060000000,0.083,0.0,7.2,0.133
50300100400000030070000000,0.317,0.0,3.669,0.233
50300100400000030080000000,0.0,0.0,0.0,0.0
50300100400000030090000000,0.36,0.0,7.34,0.4
50300100400000030100000000,0.321,0.0,7.2,0.3
50300100400000030110010000,0.051,0.0,2.8,0.133
50300100400000030110030000,0.171,0.0,0.0,0.033
50300100400000030110040000,0.061,0.0,0.0,0.033
50300100400000030110050000,0.061,0.0,0.0,0.067
50300100400000030110060000,0.171,0.0,3.96,0.233
50300100400000030110070000,0.1,0.0,2.8,0.167
50300100400000030110080000,0.171,0.0,0.28,0.1
50300100400000030110090000,0.171,0.0,1.54,0.167
50300100400000030110100000,0.238,0.0,2.8,0.133
50300100400000030110110000,0.087,0.0,0.28,0.1
50300100400000030110120000,0.113,0.0,2.8,0.133
50300100400000030110130000,0.061,0.0,1.98,0.133
50300100400000030110140000,0.171,0.0,0.14,0.1
50300100400000030110150000,0.323,0.0,7.2,0.2
50300100400000030110160000,0.317,0.0,7.2,0.3
50300100400000030110170000,0.159,0.0,2.8,0.2
50300100400000030110190000,0.159,0.0,1.54,0.167
50300100400000030110200000,0.159,0.0,3.6,0.167
50300100400000030110210000,0.259,0.0,3.24,0.133
50300100400000030110220000,0.474,0.0,6.768,0.3
50300100400000030110230000,0.201,0.0,7.2,0.267
50300100400000030110240000,0.159,0.0,7.2,0.233
50300100400000030110250000,0.259,0.0,1.54,0.167
50300100400000030110260000,0.078,0.0,0.0,0.0
50300100400000030110270000,0.047,0.0,0.0,0.0
50300100400000030110280000,0.323,0.0,0.205,0.1
50300100400000030110290000,0.242,0.0,3.96,0.3
50300100400000030110300000,0.183,0.0,7.49,0.267
50300100400000030110310000,0.143,0.0,1.54,0.133
50300100400000030110320000,0.314,0.0,3.24,0.133
50300100400000030110330000,0.37,0.0,7.2,0.3
50300100400000030110340000,0.306,0.0,7.22,0.233
50300100400000030110350000,0.083,0.0,0.0,0.067
50300100400000030110360000,0.143,0.0,2.88,0.133
50300100400000030110370000,0.317,0.0,7.2,0.333
50300100400000030110380000,0.382,0.0,7.2,0.267
50300100400000030110390000,0.259,0.0,2.8,0.133
50300100400000030110400000,0.145,0.0,0.212,0.1
50300100400000030130000000,0.051,0.0,0.0,0.033
50300100400000030140000000,0.171,0.0,2.88,0.167
50300100400000030150000000,0.07,0.0,2.8,0.133
50300100400000030160000000,0.2,0.0,2.8,0.167
50300100400000030170000000,0.061,0.0,0.0,0.033
50300100400000030180000000,0.171,0.0,2.8,0.133
50300100400000030190000000,0.0,0.0,0.0,0.0
50300100400000030200000000,0.171,0.0,0.28,0.1
50300100400000030210000000,0.051,0.0,0.0,0.033
50300100400000030220000000,0.174,0.0,0.0,0.033
50300100400000030230000000,0.095,0.0,0.0,0.067
50300100400000030250000000,0.174,0.0,0.0,0.067
50300100400000030260000000,0.07,0.0,0.36,0.1
50300100400000030270010000,0.266,0.0,4.527,0.267
50300100400000030270030000,0.07,0.0,0.0,0.067
50300100400000030270040000,0.171,0.0,1.54,0.133
50300100400000030270050000,0.171,0.0,2.88,0.233
50300100400000030270060000,0.061,0.0,0.0,0.067
50300100400000030270070000,0.07,0.0,0.0,0.0
50300100400000030270080000,0.087,0.0,0.0,0.0
50300100400000030270090000,0.171,0.0,7.2,0.133
50300100500000010010030000,0.234,0.0,1.54,0.133
50300100500000010010110000,0.063,0.0,0.0,0.0
50300100500000010010120000,0.216,0.0,2.88,0.133
50300100500000010012010000,0.06,0.0,0.0,0.0
50300100500000010012020000,0.049,0.0,0.0,0.0
50300100500000010012030000,0.184,0.0,0.28,0.1
50300100500000010012050000,0.069,0.0,0.201,0.1
50300100500000010012080000,0.069,0.0,0.0,0.067
50300100500000010012090000,0.111,0.0,0.14,0.1
50300100500000010012100000,0.169,0.0,7.2,0.267
50300100500000010012110000,0.243,0.0,7.2,0.133
50300100500000010020000000,0.169,0.0,7.2,0.267
50300100500000010030010000,4.429,7.2,14.4,0.867
50300100500000010030020000,0.141,0.0,0.14,0.1
50300100500000010040000000,0.169,0.0,7.2,0.233
50300100500000010070000000,0.0,0.0,0.0,0.0
50300100500000010080000000,0.0,0.0,0.0,0.0
50300100500000010090000000,0.111,0.0,0.28,0.1
50300100500000010100000000,0.148,0.0,0.0,0.067
50300100500000020010000000,0.07,0.0,0.0,0.0
50300100500000020020000000,0.095,0.0,0.0,0.0
50300100500000020030000000,0.1,0.0,0.0,0.067
50300100500000020040000000,0.171,0.0,0.18,0.1
50300100500000020050000000,0.049,0.0,0.0,0.033
50300100500000020060000000,0.222,0.0,3.96,0.167
50300100500000020070000000,0.051,0.0,0.795,0.1
50300100500000020100000000,0.1,0.0,0.0,0.067
50300100500000020110000000,0.1,0.0,0.0,0.0
50300100500000020120000000,0.095,0.0,0.0,0.033
50300100500000020130000000,0.238,0.0,7.2,0.3
50300100500000020140000000,0.1,0.0,0.0,0.067
50300100500000020150000000,0.061,0.0,0.0,0.067
50300100500000020160000000,0.076,0.0,0.0,0.033
50300100500000020170000000,0.171,0.0,3.96,0.133
50300100500000020180000000,0.171,0.0,2.8,0.167
50300100500000030010000000,0.07,0.0,0.0,0.033
50300100500000030020000000,0.076,0.0,0.0,0.033
50300100500000030030000000,0.095,0.0,0.0,0.033
50300100500000030040000000,0.07,0.0,0.0,0.033
50300100500000030050000000,0.1,0.0,2.88,0.2
50300100500000030060000000,0.061,0.0,0.0,0.033
50300100500000030070000000,0.151,0.0,7.2,0.167
50300100500000030080120000,0.076,0.0,0.0,0.067
50300100500000030090000000,0.151,0.0,0.0,0.067
50300100500000030100110000,0.07,0.0,0.0,0.0
50300100500000030110000000,0.171,0.0,0.28,0.1
50300100500000030120000000,0.061,0.0,3.24,0.167
50300100500000030130000000,0.1,0.0,0.0,0.033
50300100500000030140000000,0.171,0.0,2.8,0.133
50300100500000030150220000,0.061,0.0,0.0,0.0
50300100500000030150770000,0.056,0.0,0.0,0.0
50300100500000030150780000,0.113,0.0,0.0,0.067
50300100500000030150790000,0.061,0.0,0.0,0.067
50300100500000030150800000,0.061,0.0,0.0,0.033
50300100500000030150810000,0.061,0.0,2.8,0.167
50300100500000030160010000,0.171,0.0,7.2,0.2
50300100500000030200000000,0.061,0.0,0.0,0.067
50300100500000030210000000,0.131,0.0,0.0,0.033
50300100500000030220000000,0.07,0.0,0.0,0.033
50300100500000040010000000,0.279,0.0,7.34,0.4
50300100500000040020000000,0.279,0.0,7.2,0.267
50300100500000040030000000,0.205,0.0,0.0,0.067
50300100500000040040020000,0.205,0.0,3.24,0.133
50300100500000040050000000,0.484,0.0,7.608,0.467
50300100500000040060000000,0.205,0.0,3.24,0.167
50300100500000040070000000,0.205,0.0,3.6,0.167
50300100500000040080000000,0.3,0.0,2.8,0.167
50300100500000040090000000,0.124,0.0,0.14,0.1
50300100500000040100000000,0.124,0.0,3.96,0.167
50300100500000040110000000,0.279,0.0,6.984,0.233
50300100500000040120000000,0.205,0.0,2.8,0.2
50300100500000040130000000,0.205,0.0,2.88,0.133
50300100500000040140000000,0.484,0.0,7.2,0.367
50300100500000040150010000,0.107,0.0,2.88,0.2
50300100500000040150020000,0.094,0.0,3.348,0.133
50300100500000040160000000,0.205,0.0,2.8,0.267
50300100500000040170000000,0.145,0.0,7.2,0.2
50300100500000040180000000,0.191,0.0,7.2,0.233
50300100500000040200000000,0.279,0.0,2.88,0.233
50300100600000010030000000,0.099,0.0,0.0,0.033
50300100600000010040000000,0.148,0.0,0.28,0.1
50300100600000010050000000,0.069,0.0,0.72,0.1
50300100600000010060000000,0.229,0.0,3.24,0.233
50300100600000010070000000,0.099,0.0,2.8,0.2
50300100600000010100000000,0.099,0.0,7.2,0.167
50300100600000010110000000,0.292,0.0,2.8,0.167
50300100600000010130000000,0.169,0.0,3.96,0.233
50300100600000010150000000,0.069,0.0,0.0,0.0
50300100600000010170000000,0.169,0.0,2.88,0.167
50300100600000010180020000,0.172,0.0,2.8,0.133
50300100600000010190000000,0.129,0.0,3.24,0.2
50300100600000020010000000,0.099,0.0,0.0,0.0
50300100600000020030000000,0.099,0.0,0.0,0.067
50300100600000020060000000,0.172,0.0,7.2,0.167
50300100600000020070000000,0.148,0.0,0.14,0.1
50300100600000020080000000,0.169,0.0,3.66,0.2
50300100600000020090000000,0.099,0.0,0.0,0.033
50300100600000020110000000,0.099,0.0,2.8,0.133
50300100600000030010000000,0.083,0.0,0.28,0.1
50300100600000030020000000,0.145,0.0,2.88,0.133
50300100600000030030000000,0.107,0.0,0.0,0.033
50300100600000030040000000,0.219,0.0,7.236,0.267
50300100600000030050000000,0.078,0.0,0.0,0.0
50300100600000030070000000,0.124,0.0,3.24,0.133
50300100600000030080000000,0.127,0.0,0.28,0.1
50300100600000030090000000,0.0,0.0,0.0,0.0
50300100600000030100000000,0.425,0.0,7.058,0.233
50300100600000030110000000,0.331,0.0,7.2,0.333
50300100600000030120000000,0.205,0.0,3.24,0.167
50300100600000030130000000,0.205,0.0,2.88,0.2
50300100600000030140000000,0.191,0.0,3.6,0.167
50300100600000030150000000,0.124,0.0,3.24,0.133
50300100600000030160000000,0.072,0.0,0.0,0.067
50300100600000040010000000,0.11,0.0,0.0,0.033
50300100600000040020000000,0.279,0.0,7.2,0.2
50300100600000040030000000,0.105,0.0,0.36,0.1
50300100600000040040000000,0.0,0.0,0.0,0.0
50300100600000040050000000,0.351,0.0,7.2,0.333
50300100600000040060000000,0.205,0.0,2.8,0.167
50300100600000040070000000,0.329,0.0,7.2,0.333
50300100600000050010000000,0.279,0.0,0.72,0.1
50300100600000050030000000,0.41,0.0,4.68,0.333
50300100600000050040000000,0.11,0.0,0.0,0.033
50300100600000050050000000,0.191,0.0,3.24,0.133
50300100600000060010000000,0.126,0.0,0.0,0.033
50300100600000060020000000,0.084,0.0,0.0,0.0
50300100600000060030000000,0.124,0.0,2.8,0.133
50300100600000070010000000,0.231,0.0,7.2,0.2
50300100600000070020000000,0.205,0.0,1.771,0.133
50300100600000070030000000,0.298,0.0,7.2,0.2
50300100600000070040000000,0.207,0.0,0.0,0.067
50300100600000070050000000,0.127,0.0,0.0,0.033
50300100600000070060000000,0.205,0.0,7.2,0.2
50300100600000070070000000,0.105,0.0,7.271,0.133
50300100600000070080020000,0.073,0.0,0.0,0.033
50300100600000080010000000,0.099,0.0,0.0,0.067
50300100600000080020010000,0.145,0.0,2.88,0.167
50300100600000080020020000,0.127,0.0,0.28,0.1
50300100600000080030000000,0.069,0.0,0.0,0.0
50300100600000080040000000,0.126,0.0,2.12,0.133
50300100600000080060000000,0.124,0.0,2.8,0.133
50300100600000080070000000,0.093,0.0,3.96,0.133
50300100600000080080000000,0.134,0.0,0.0,0.067
50300100600000080090000000,0.107,0.0,0.28,0.1
50300100600000080100000000,0.279,0.0,4.581,0.267
50300100600000080110000000,0.127,0.0,7.2,0.267
50300100600000090010010000,0.169,0.0,3.96,0.133
50300100600000090010020000,0.099,0.0,0.28,0.1
50300100600000090030000000,0.06,0.0,0.0,0.067
50300100600000090040000000,0.169,0.0,2.88,0.133
50300100600000090050000000,0.05,0.0,0.0,0.033
50300100600000090060000000,0.172,0.0,1.98,0.133
50300100600000100020000000,0.069,0.0,0.0,0.033
50300100600000100030000000,0.148,0.0,2.8,0.133
50300100600000110010000000,0.148,0.0,0.0,0.067
50300100600000110020000000,0.171,0.0,0.0,0.033
50300100600000110030000000,0.086,0.0,0.0,0.0
50300100600000110040000000,0.171,0.0,0.0,0.033
50300100600000110060000000,0.133,0.0,0.0,0.067
50300100600000110070000000,0.169,0.0,3.96,0.267
50300100600000110080000000,0.148,0.0,0.0,0.067
50300100600000110090000000,0.148,0.0,0.0,0.067
50300100600000110100000000,0.086,0.0,0.0,0.067
50300100600000110110000000,0.119,0.0,0.14,0.1
50300100600000110120000000,0.069,0.0,0.0,0.067
50300100700000020020000000,0.291,0.0,0.0,0.067
50300100700000020030000000,0.108,0.0,0.72,0.1
50300100700000020040000000,0.217,0.0,3.84,0.167
50300100700000020060010000,0.505,0.0,7.2,0.3
50300100700000020060020000,0.069,0.0,0.0,0.0
50300100700000020070000000,0.158,0.0,0.0,0.067
50300100700000020090000000,0.183,0.0,2.8,0.167
50300100700000030020000000,0.059,0.0,0.0,0.033
50300100700000030040000000,0.078,0.0,0.0,0.067
50300100700000030070000000,0.183,0.0,0.0,0.067
50300100700000030080000000,0.108,0.0,0.0,0.067
50300100700000030090000000,0.183,0.0,2.8,0.133
50300100700000030100000000,0.339,0.0,3.96,0.233
50300100700000030110000000,0.252,0.0,7.2,0.367
50300100700000030120020000,0.069,0.0,0.0,0.067
50300100700000030130000000,0.366,0.0,3.24,0.167
50300100700000030140000000,0.376,0.0,7.2,0.233
50300100700000030150000000,0.109,0.0,2.8,0.2
50300100700000030160000000,0.108,0.0,3.24,0.167
50300100700000030170000000,0.252,0.0,7.2,0.233
50300100700000030180000000,0.183,0.0,7.2,0.267
50300100700000030190000000,0.109,0.0,1.54,0.133
50300100700000030200000000,0.108,0.0,0.14,0.1
50300100700000030210000000,0.187,0.0,2.8,0.2
50300100700000030230000000,0.252,0.0,7.34,0.267
50300100700000030240000000,0.183,0.0,0.0,0.067
50300100700000030250000000,0.252,0.0,2.88,0.233
50300100700000030260010000,0.183,0.0,0.28,0.1
50300100700000030260020000,0.183,0.0,7.2,0.2
50300100700000040010060000,0.169,0.0,0.28,0.1
50300100700000040010220000,0.169,0.0,1.54,0.133
50300100700000040020010000,0.099,0.0,0.28,0.1
50300100700000040020020000,0.099,0.0,2.88,0.133
50300100700000040030010000,0.069,0.0,0.0,0.033
50300100700000040030020000,0.069,0.0,0.0,0.033
50300100700000040050000000,0.184,0.0,0.0,0.067
50300100700000040080010000,0.169,0.0,0.0,0.0
50300100700000040080020000,0.169,0.0,2.8,0.167
50300100700000040100000000,0.169,0.0,0.14,0.1
50300100800000010040000000,0.183,0.0,3.876,0.333
50300100800000010050000000,0.183,0.0,2.88,0.2
50300100800000010060000000,0.055,0.0,0.0,0.033
50300100800000010080000000,0.183,0.0,0.28,0.1
50300100800000010090000000,0.252,0.0,3.74,0.167
50300100800000010110000000,0.183,0.0,0.28,0.1
50300100800000020010000000,0.183,0.0,2.88,0.2
50300100800000020020000000,0.059,0.0,0.0,0.0
50300100800000020030000000,0.108,0.0,0.0,0.0
50300100800000020040000000,0.252,0.0,3.24,0.133
50300100800000020050000000,0.059,0.0,0.0,0.033
50300100800000020060000000,0.366,0.0,7.656,0.367
50300100800000020070020000,0.069,0.0,0.14,0.1
50300100800000020080000000,0.183,0.0,2.8,0.133
50300100800000020110000000,0.252,0.0,7.2,0.167
50300100800000020120000000,0.307,0.0,2.8,0.233
50300100800000020140000000,0.183,0.0,3.96,0.2
50300100800000020160000000,0.361,0.0,7.2,0.3
50300100800000020170000000,0.183,0.0,7.2,0.367
50300100800000020180000000,0.183,0.0,2.88,0.133
50300100800000020190000000,0.183,0.0,2.8,0.2
50300100800000020200000000,0.376,0.0,7.2,0.3
50300100800000020210000000,0.069,0.0,3.6,0.133
50300100800000020220000000,0.183,0.0,7.2,0.233
50300100800000020230000000,0.435,0.0,9.884,0.4
50300100800000030020000000,0.0,0.0,0.0,0.0
50300100800000030040000000,0.15,0.0,3.24,0.233
50300100800000030080000000,0.169,0.0,1.98,0.133
50300100800000030090000000,0.069,0.0,0.14,0.1
50300100800000030100000000,0.06,0.0,0.0,0.033
50300100800000030110000000,0.099,0.0,1.54,0.133
50300100800000030120000000,0.111,0.0,0.0,0.067
50300100900000010030010000,0.169,0.0,2.8,0.133
50300100900000010030020000,0.06,0.0,0.28,0.1
50300100900000010040000000,0.171,0.0,0.0,0.067
50300100900000010050000000,0.063,0.0,0.0,0.033
50300100900000010060000000,0.1,0.0,0.205,0.1
50300100900000010080000000,0.169,0.0,7.2,0.2
50300100900000020010020000,0.06,0.0,0.14,0.1
50300100900000030010000000,0.171,0.0,0.72,0.1
50300100900000030020000000,0.229,0.0,2.8,0.167
50300100900000030040000000,0.06,0.0,0.0,0.0
50300100900000030050000000,0.171,0.0,0.0,0.067
50300100900000030060000000,0.169,0.0,3.888,0.167
50300100900000030070020000,0.099,0.0,0.0,0.067
50300100900000030100000000,0.099,0.0,7.2,0.167
50300100900000030110000000,0.099,0.0,0.0,0.067
50300100900000040010000000,0.11,0.0,0.0,0.033
50300100900000040030000000,0.205,0.0,3.02,0.2
50300100900000040040000000,0.279,0.0,5.241,0.233
50300100900000040050000000,0.205,0.0,0.72,0.1
50300100900000050010000000,0.105,0.0,0.0,0.033
50300100900000050020000000,0.145,0.0,0.0,0.067
50300100900000050030000000,0.205,0.0,0.72,0.1
50300100900000050040000000,0.352,0.0,7.2,0.267
50300100900000050050000000,0.329,0.0,7.2,0.4
50300100900000050060010000,0.205,0.0,3.24,0.2
50300100900000050060020000,0.205,0.0,7.2,0.2
50300100900000050070000000,0.205,0.0,2.88,0.133
50300100900000050080000000,0.258,0.0,3.24,0.167
50300100900000050090000000,0.205,0.0,7.2,0.2
50300100900000050100000000,0.127,0.0,0.28,0.1
50300100900000050110000000,0.425,0.0,3.96,0.4
50300100900000060020000000,0.069,0.0,0.0,0.033
50300100900000060030000000,0.069,0.0,0.0,0.067
50300100900000060040000000,0.332,0.0,7.2,0.333
50300100900000060050000000,0.289,0.0,7.2,0.167
50300100900000060060000000,0.0,0.0,0.0,0.0
50300100900000060070000000,0.078,0.0,0.0,0.033
50300100900000070020000000,0.118,0.0,0.0,0.033
50300100900000070040000000,0.054,0.0,0.0,0.067
50300100900000070050000000,0.171,0.0,0.0,0.067
50300100900000070070000000,0.141,0.0,2.8,0.233
50300100900000070080000000,0.198,0.0,2.988,0.167
50300101000000010010000000,0.289,0.0,1.9,0.167
50300101000000010020000000,0.072,0.0,0.0,0.067
50300101000000010030000000,0.0,0.0,0.0,0.0
50300101000000010040000000,0.124,0.0,0.0,0.067
50300101000000010050000000,0.145,0.0,3.96,0.167
50300101000000010060000000,0.145,0.0,4.2,0.2
50300101000000010070000000,0.124,0.0,2.8,0.133
50300101000000010080000000,0.279,0.0,7.2,0.233
50300101000000010090000000,0.279,0.0,2.8,0.233
50300101000000010100000000,0.124,0.0,0.28,0.1
50300101000000010110000000,0.205,0.0,7.2,0.3
50300101000000010120000000,0.205,0.0,7.2,0.3
50300101000000010130000000,0.127,0.0,3.24,0.167
50300101000000010140000000,0.406,0.0,7.794,0.4
50300101000000010150000000,0.205,0.0,2.94,0.2
50300101000000010170000000,0.279,0.0,0.14,0.1
50300101000000010180000000,0.403,0.0,7.2,0.467
50300101000000010190000000,0.145,0.0,0.0,0.033
50300101000000010200000000,0.205,0.0,0.14,0.1
50300101000000010210000000,0.484,0.7,9.18,0.5
50300101000000020010000000,0.279,0.0,3.24,0.267
50300101000000020020000000,0.205,0.0,3.24,0.133
50300101000000020030020000,0.205,0.0,2.88,0.133
50300101000000020030030000,0.205,0.0,2.88,0.2
50300101000000020040000000,0.205,0.0,8.665,0.333
50300101000000020050000000,0.0,0.0,0.0,0.0
50300101000000020060010000,0.124,0.0,0.0,0.033
50300101000000020060020000,0.127,0.0,3.96,0.2
50300101000000020070000000,0.412,0.0,3.888,0.267
50300101000000020080000000,0.205,0.0,2.8,0.167
50300101000000020090000000,0.145,0.0,0.0,0.067
50300101000000020100000000,0.205,0.0,7.2,0.233
50300101000000020110000000,0.072,0.0,0.0,0.0
50300101000000020120000000,0.093,0.0,0.0,0.067
50300101000000020130000000,0.107,0.0,7.2,0.167
50300101000000020140000000,0.329,0.0,7.2,0.367
50300101000000030010000000,0.113,0.0,3.24,0.167
50300101000000030020000000,0.056,0.0,0.0,0.0
50300101000000030030000000,0.063,0.0,0.0,0.0
50300101000000030050010000,0.781,0.0,2.88,0.167
50300101000000030070000000,0.113,0.0,7.2,0.3
50300101000000030090000000,0.047,0.0,0.0,0.067
50300101000000030110010000,0.102,0.0,0.72,0.1
50300101000000030110030000,0.125,0.0,0.0,0.033
50300101000000030110050000,0.061,0.0,0.0,0.0
50300101000000030110410000,0.056,0.0,0.0,0.033
50300101000000030110420000,0.0,0.0,0.0,0.0
50300101000000030120010000,0.051,0.0,0.0,0.033
50300101000000030120020000,0.051,0.0,0.0,0.067
50300101000000030130000000,0.051,0.0,0.0,0.033
50300101000000030140000000,0.047,0.0,0.0,0.0
50300101000000030150000000,0.061,0.0,0.0,0.033
50300101000000030160000000,0.113,0.0,0.0,0.067
50300101000000030170010000,0.061,0.0,0.14,0.1
50300101000000030180000000,0.07,0.0,0.0,0.067
50300101000000030190000000,0.171,0.0,2.8,0.167
50300101000000030200000000,0.07,0.0,0.0,0.067
50300101000000030210000000,0.1,0.0,0.0,0.067
50300101000000030220000000,0.232,0.0,2.88,0.167
