parcel,E_ev,peak_kw_p50,peak_kw_p90,prob_any_ev_charging
50280100700000010100000000,0.065,0.0,0.0,0.067
50280100700000010140000000,0.065,0.0,0.0,0.0
50280100700000010160000000,0.093,0.0,8.0,0.2
50280100700000010170000000,0.117,0.0,0.0,0.067
50280100700000020010000000,0.148,0.0,8.0,0.133
50280100700000020020000000,0.096,0.0,0.0,0.067
50280100700000020030000000,0.295,0.0,13.671,0.333
50280100700000020040000000,0.0,0.0,0.0,0.0
50280100700000020050000000,0.093,0.0,0.0,0.067
50280100700000020060000000,0.117,0.0,8.14,0.167
50280100700000020070000000,0.065,0.0,0.0,0.067
50280100700000020080000000,0.065,0.0,0.0,0.0
50280100700000020090000000,0.222,0.0,3.32,0.167
50280100700000020100000000,0.123,0.0,3.32,0.133
50280100700000020110000000,0.065,0.0,0.8,0.1
50280100700000020120000000,0.065,0.0,8.0,0.167
50280100700000020190000000,0.332,0.0,8.667,0.267
50280100700000020200000000,0.222,0.0,8.0,0.3
50280100700000020210000000,0.065,0.0,0.0,0.067
50280100700000020290000000,0.222,0.0,8.0,0.2
50280100700000020310000000,0.093,0.0,8.0,0.133
50280100700000020330000000,0.065,0.0,0.0,0.033
50280100700000030040010000,0.164,0.0,8.0,0.2
50280100700000030040020000,0.17,0.0,0.0,0.067
50280100700000030050000000,0.241,0.0,0.0,0.033
50280100700000030060000000,0.239,0.0,8.2,0.233
50280100700000030070000000,0.239,0.0,8.0,0.267
50280100700000030080000000,0.094,0.0,8.0,0.167
50280100700000030100000000,0.141,0.0,0.0,0.067
50280100700000030110000000,0.314,0.0,8.0,0.367
50280100700000030130000000,0.108,0.0,0.28,0.1
50280100700000030140000000,0.239,0.0,8.0,0.267
50280100700000030170000000,0.146,0.0,0.0,0.0
50280100700000030180000000,0.07,0.0,0.0,0.033
50280100700000030190000000,0.383,0.0,8.0,0.267
50280100700000030200000000,0.098,0.0,0.0,0.067
50280100700000040010000000,0.0,0.0,0.0,0.0
50280100700000040040000000,0.0,0.0,0.0,0.0
50280100700000040050000000,0.141,0.0,0.0,0.067
50280100700000040060000000,0.071,0.0,0.0,0.033
50280100700000040070000000,0.098,0.0,0.0,0.0
50280100700000040080010000,0.071,0.0,0.0,0.067
50280100700000040090000000,0.108,0.0,0.0,0.067
50280100700000040100000000,0.383,0.0,8.0,0.367
50280100700000040110000000,0.164,0.0,8.0,0.267
50280100700000040120000000,0.0,0.0,0.0,0.0
50280100700000040130000000,0.086,0.0,0.0,0.0
50280100700000040140000000,0.164,0.0,0.0,0.033
50280100700000040150000000,0.071,0.0,0.0,0.0
50280100700000040170000000,0.0,0.0,0.0,0.0
50280100700000040180000000,0.164,0.0,8.0,0.133
50280100700000040200000000,0.071,0.0,0.0,0.0
50280100700000040210000000,0.0,0.0,0.0,0.0
50280100700000040220000000,0.109,0.0,0.0,0.033
50280100700000040230000000,0.07,0.0,0.0,0.067
50280100700000040240000000,0.109,0.0,0.0,0.0
50280100700000040250000000,0.094,0.0,0.28,0.1
50280100700000040260000000,0.164,0.0,0.925,0.1
50280100900000010030000000,0.222,0.0,8.0,0.267
50280100900000010040000000,0.065,0.0,0.0,0.0
50280100900000010050000000,0.082,0.0,0.8,0.1
50280100900000010060000000,0.188,0.0,8.0,0.233
50280100900000010070000000,0.065,0.0,0.0,0.033
50280100900000010090000000,0.222,0.0,8.0,0.2
50280100900000010100000000,0.093,0.0,0.0,0.067
50280100900000010120000000,0.157,0.0,3.32,0.2
50280100900000010130000000,0.222,0.0,8.0,0.167
50280100900000010140000000,0.093,0.0,1.76,0.133
50280100900000010150000000,0.157,0.0,0.0,0.033
50280100900000020010000000,0.109,0.0,8.0,0.2
50280100900000020020000000,0.138,0.0,0.0,0.067
50280100900000020030000000,0.239,0.0,8.0,0.267
50280100900000020050000000,0.0,0.0,0.0,0.0
50280100900000020060000000,0.108,0.0,0.0,0.067
50280100900000020070020000,0.21,0.0,8.76,0.2
50280100900000020100000000,0.164,0.0,0.0,0.067
50280100900000020110000000,0.164,0.0,8.0,0.2
50280100900000020130000000,0.239,0.0,8.0,0.2
50280100900000020140000000,0.164,0.0,8.0,0.2
50280100900000030010000000,0.109,0.0,8.632,0.2
50280100900000030020000000,0.164,0.0,5.3,0.167
50280100900000030030000000,0.094,0.0,5.3,0.133
50280100900000030040000000,0.164,0.0,0.0,0.033
50280100900000030060000000,0.239,0.0,8.0,0.167
50280100900000030070000000,0.0,0.0,0.0,0.0
50280100900000030080000000,0.138,0.0,1.76,0.133
50280100900000030090000000,0.077,0.0,0.28,0.1
50280100900000030110000000,0.076,0.0,3.32,0.133
50280100900000040010000000,0.152,0.0,0.0,0.067
50280100900000040020000000,0.164,0.0,0.28,0.1
50280100900000040030000000,0.164,0.0,3.32,0.133
50280100900000040040020000,0.208,0.0,3.32,0.167
50280100900000040050000000,0.239,0.0,3.02,0.2
50280100900000040070000000,0.239,0.0,8.0,0.233
50280100900000040080000000,0.077,0.0,0.0,0.067
50280100900000040100000000,0.164,0.0,0.0,0.067
50280100900000040110000000,0.314,0.0,8.0,0.233
50280100900000040120010000,0.109,0.0,0.0,0.0
50280100900000040120020000,0.109,0.0,3.32,0.133
50280100900000050010000000,0.239,0.0,8.0,0.2
50280100900000050020000000,0.134,0.0,8.0,0.133
50280100900000050030000000,0.164,0.0,8.0,0.133
50280100900000050040000000,0.138,0.0,8.0,0.133
50280100900000050060000000,0.138,0.0,8.0,0.167
50280100900000050070000000,0.164,0.0,3.32,0.233
50280100900000050080000000,0.109,0.0,0.8,0.1
50280101000000010010000000,0.065,0.0,0.0,0.033
50280101000000010020010000,0.148,0.0,8.0,0.167
50280101000000010030020000,0.222,0.0,5.3,0.133
50280101000000010040000000,0.123,0.0,3.32,0.2
50280101000000010050000000,0.093,0.0,0.0,0.067
50280101000000010060000000,0.222,0.0,9.953,0.333
50280101000000010070010000,0.846,0.0,8.0,0.267
50280101000000010070020000,0.123,0.0,3.32,0.133
50280101000000020010000000,0.093,0.0,0.0,0.033
50280101000000020020000000,0.222,0.0,8.0,0.2
50280101000000020040000000,0.157,0.0,3.32,0.133
50280101000000020050000000,0.065,0.0,0.0,0.033
50280101000000020060000000,0.148,0.0,3.32,0.133
50280101000000020080000000,0.348,0.0,8.0,0.167
50280101000000020090000000,0.065,0.0,0.0,0.067
50280101000000020100000000,0.123,0.0,0.0,0.067
50280101000000020110000000,0.123,0.0,0.0,0.067
50280101000000020130000000,0.188,0.0,11.747,0.267
50280101000000020160000000,0.065,0.0,0.0,0.067
50280101000000020170000000,0.096,0.0,0.0,0.067
50280101000000020180000000,0.0,0.0,0.0,0.0
50280101000000030010000000,0.0,0.0,0.0,0.0
50280101000000030020000000,0.065,0.0,0.0,0.033
50280101000000030030000000,0.487,0.0,0.233,0.1
50280101000000030040000000,0.222,0.0,8.0,0.167
50280101000000030070000000,0.065,0.0,0.0,0.0
50280101000000030080000000,0.093,0.0,0.0,0.067
50280101000000040010020000,0.5,0.0,8.0,0.2
50280101000000040060000000,0.17,0.0,5.3,0.133
50280101000000040080000000,0.166,0.0,8.0,0.2
50280101000000040090000000,0.117,0.0,0.8,0.1
50280101000000040100000000,0.148,0.0,0.28,0.1
50280101000000040120000000,0.25,0.0,0.0,0.0
50280101000000040130000000,0.0,0.0,0.0,0.0
50280101000000040150000000,0.2,0.0,8.0,0.2
50280101000000040170020000,0.06,0.0,0.0,0.033
50280101000000040180010000,0.065,0.0,0.0,0.067
50280101000000040190000000,0.362,0.0,8.773,0.2
50280101000000040200000000,0.093,0.0,8.0,0.2
50280101200000010010020000,0.065,0.0,0.14,0.1
50280101200000010010030000,0.065,0.0,0.0,0.067
50280101200000010010110000,0.093,0.0,0.0,0.033
50280101200000010010140000,0.123,0.0,0.0,0.0
50280101200000010010150000,0.093,0.0,8.22,0.167
50280101200000010010160000,0.188,0.0,1.54,0.133
50280101200000010010170000,0.123,0.0,0.8,0.1
50280101200000010011210000,0.065,0.0,0.0,0.033
50280101200000020010010000,0.093,0.0,3.32,0.167
50280101200000020010030000,0.065,0.0,0.0,0.033
50280101200000020010210000,0.295,0.0,8.0,0.2
50280101300000010020000000,0.117,0.0,0.0,0.067
50280101300000010030020000,0.167,0.0,8.0,0.233
50280101300000010040000000,0.192,0.0,0.8,0.1
50280101300000010050010000,0.096,0.0,0.0,0.033
50280101300000010050020000,0.192,0.0,3.32,0.133
50280101300000010050050000,0.065,0.0,0.0,0.0
50280101300000010060000000,0.065,0.0,0.0,0.067
50280101300000010070000000,0.148,0.0,0.0,0.067
50280101300000010080000000,0.082,0.0,0.0,0.067
50280101300000010100000000,0.295,0.0,8.256,0.2
50280101300000020030220000,0.109,0.0,0.28,0.1
50280101300000020040000000,0.138,0.0,0.28,0.1
50280101300000030020000000,0.138,0.0,0.0,0.033
50280101300000030030020000,0.239,0.0,0.8,0.1
50280101300000030030040000,0.0,0.0,0.0,0.0
50280101300000030050000000,0.164,0.0,0.28,0.1
50280101300000030070000000,0.239,0.0,8.453,0.233
50280101300000030080000000,0.164,0.0,0.0,0.067
50280101300000030090010000,0.138,0.0,0.28,0.1
50280101300000030100020000,0.109,0.0,0.0,0.0
50280110800000010010000000,0.0,0.0,0.0,0.0
50280110800000010020000000,0.0,0.0,0.0,0.0
50280110800000010050000000,0.07,0.0,0.0,0.0
50280110800000010060000000,0.077,0.0,0.8,0.1
50280110800000010070000000,0.164,0.0,8.14,0.167
50280110800000010080000000,0.138,0.0,0.0,0.067
50280110800000010090000000,0.239,0.0,8.14,0.233
50280110800000010110000000,0.146,0.0,0.0,0.067
50280110800000010120000000,0.314,0.0,8.0,0.2
50280110800000010130010000,0.164,0.0,0.28,0.1
50280110800000010130020000,0.109,0.0,8.0,0.2
50280110800000010140000000,0.071,0.0,0.0,0.0
50280110800000010150000000,0.109,0.0,0.0,0.067
50280110800000010160000000,0.109,0.0,8.106,0.2
50280110800000010170000000,0.175,0.0,8.0,0.167
50280110800000010180000000,0.109,0.0,0.28,0.1
50280110800000010190000000,0.239,0.0,0.0,0.067
50280110800000020020000000,0.134,0.0,0.8,0.1
50280110800000020030000000,0.252,0.0,8.106,0.233
50280110800000020040000000,0.134,0.0,0.0,0.033
50280110800000020050000000,0.239,0.0,8.467,0.167
50280110800000020070000000,0.0,0.0,0.0,0.0
50280110800000020080000000,0.071,0.0,0.0,0.067
50280110800000020100000000,0.239,0.0,8.0,0.267
50280110800000020120000000,0.077,0.0,8.0,0.133
50280110800000020130000000,0.1,0.0,0.0,0.067
50280110800000020140000000,0.138,0.0,8.0,0.2
50280110800000020150000000,0.109,0.0,0.0,0.033
50280110800000020180010000,0.099,0.0,0.0,0.0
50280110800000020180030000,0.239,0.0,8.0,0.2
50280110800000020190010000,0.239,0.0,8.0,0.167
50280110800000020190020000,0.164,0.0,0.28,0.1
50280110800000020200010000,0.164,0.0,0.0,0.067
50280110800000020200020000,0.109,0.0,8.0,0.133
50280110800000020210000000,0.0,0.0,0.0,0.0
50280110800000020220000000,0.207,0.0,0.0,0.067
50280110800000020240000000,0.146,0.0,8.0,0.167
50280110800000020250000000,0.208,0.0,5.3,0.167
50280110800000020260000000,0.094,0.0,8.0,0.2
50280110800000020270000000,0.252,0.0,8.0,0.233
50280110800000020280000000,0.175,0.0,0.8,0.1
50280110800000020300000000,0.108,0.0,0.0,0.067
50280110800000020310000000,0.108,0.0,0.0,0.033
50280110800000020320000000,0.152,0.0,0.0,0.067
50280110800000020330000000,0.164,0.0,6.56,0.133
50280110800000020340000000,0.239,0.0,0.8,0.1
50280110800000020350000000,0.138,0.0,3.32,0.133
50280110800000020380000000,0.164,0.0,2.2,0.133
50280110800000020390010000,0.152,0.0,0.0,0.067
50280110800000020410000000,0.164,0.0,0.0,0.067
50280110800000020420000000,0.138,0.0,0.8,0.1
50280110800000020440000000,0.134,0.0,8.0,0.133
50280110800000020450000000,0.0,0.0,0.0,0.0
50280110800000020460010000,0.164,0.0,5.3,0.2
50280110800000020460030000,0.152,0.0,0.0,0.067
50280110800000020460050000,0.164,0.0,8.0,0.167
50280110800000020460060000,0.164,0.0,8.0,0.133
50280110800000020460070000,0.164,0.0,0.8,0.1
50280110800000020460080000,0.164,0.0,0.28,0.1
50280110800000020460090000,0.164,0.0,8.0,0.2
50280110800000020460100000,0.239,0.0,8.0,0.167
50280110800000030020010000,0.21,0.0,8.0,0.133
50280110800000030020020000,0.208,0.0,0.28,0.1
50280110800000030030000000,0.077,0.0,0.0,0.067
50280110800000040010010000,0.175,0.0,8.0,0.133
50280110800000040010020000,0.164,0.0,8.0,0.2
50280110800000040020000000,0.383,0.0,9.9,0.333
50280110800000050010000000,0.165,0.0,0.0,0.067
50280110800000050040000000,0.239,0.0,12.597,0.2
50280110800000050050000000,0.164,0.0,8.8,0.267
50280110800000060010020000,0.134,0.0,8.0,0.167
50280110800000060020000000,0.164,0.0,8.0,0.2
50280120800000010020020000,0.076,0.0,0.0,0.067
50280120800000010030000000,0.239,0.0,8.0,0.133
50280120800000010040000000,0.094,0.0,0.0,0.067
50280120800000010060000000,0.239,0.0,8.0,0.267
50280120800000010070000000,0.138,0.0,0.0,0.067
50280120800000010080000000,0.175,0.0,0.28,0.1
50280120800000010090000000,0.152,0.0,3.32,0.133
50280120800000010100000000,0.138,0.0,3.32,0.133
50280120800000010110000000,0.109,0.0,0.0,0.0
50280120800000010120000000,0.175,0.0,0.8,0.1
50280120800000010130110000,0.109,0.0,3.32,0.133
50280120800000010130130000,0.109,0.0,8.106,0.133
50280120800000010130140000,0.109,0.0,5.3,0.167
50280120800000010130150000,0.239,0.0,8.0,0.167
50280120800000010130160000,0.164,0.0,6.56,0.167
50280120800000010130170000,0.239,0.0,8.0,0.333
50280120800000010130180000,0.077,0.0,0.0,0.067
50280120800000010130190000,0.239,0.0,0.28,0.1
50280120800000010130200000,0.077,0.0,8.0,0.133
50280120800000010130210000,0.094,0.0,0.0,0.0
50280120800000010130220000,0.239,0.0,3.02,0.133
50280120800000010130230000,0.239,0.0,8.0,0.167
50280120800000010130240000,0.077,0.0,0.5,0.1
50280120800000010130250000,0.239,0.0,9.498,0.267
50280120800000010130260000,0.314,0.0,8.0,0.3
50280120800000010130270000,0.138,0.0,3.32,0.133
50280120800000010130280000,0.0,0.0,0.0,0.0
50280120800000010130290000,0.138,0.0,0.8,0.1
50280120800000010130300000,0.239,0.0,2.8,0.133
50280120800000010130310000,0.109,0.0,8.0,0.2
50280120800000010133810000,0.109,0.0,0.0,0.067
50280120800000010133820000,0.239,0.0,8.347,0.267
50280120800000010140000000,0.164,0.0,0.28,0.1
50280120800000020020000000,0.252,0.0,8.0,0.167
50280120800000020030020000,0.134,0.0,0.0,0.0
50280120800000020030110000,0.077,0.0,3.32,0.167
50280120800000020030130000,0.239,0.0,0.0,0.033
50280120800000020030140000,0.164,0.0,0.0,0.067
50280120800000020030150000,0.239,0.0,0.8,0.1
50280120800000020030160000,0.077,0.0,2.8,0.133
50280120800000020030170000,0.239,0.0,8.0,0.2
50280120800000020030180000,0.164,0.0,2.806,0.133
50280120800000020030190000,0.138,0.0,0.0,0.0
50280120800000020030200000,0.077,0.0,0.0,0.033
50280120800000020030210000,0.077,0.0,0.8,0.1
50280120800000020030220000,0.094,0.0,0.0,0.067
50280120800000020030240000,0.077,0.0,0.0,0.067
50280120800000020040020000,0.164,0.0,8.0,0.233
50280120800000020040110000,0.109,0.0,8.0,0.167
50280120800000020050010000,0.383,0.0,8.5,0.267
50280120800000020050030000,0.164,0.0,8.0,0.167
50280130800000010020010000,0.138,0.0,2.8,0.133
50280130800000010040040000,0.314,0.0,8.0,0.267
50280130800000010040150000,0.239,0.0,8.0,0.267
50288901400000010020010000,0.255,0.0,8.0,0.167
50288901400000010040000000,0.328,0.0,8.0,0.3
50288901400000010060010000,0.251,0.0,8.14,0.2
50288901400000010070120000,0.176,0.0,8.0,0.133
50288901400000010070220000,0.176,0.0,2.8,0.133
50288901400000010080000000,0.251,0.0,9.767,0.2
50288901400000010090010000,0.148,0.0,0.0,0.067
50288901400000010090210000,0.085,0.0,0.0,0.033
50288901400000010090220000,0.085,0.0,8.22,0.133
50288901400000010110000000,0.45,0.0,8.257,0.367
50288901400000010130020000,0.251,0.0,8.0,0.267
50288901400000010130030000,0.15,0.0,8.0,0.2
50288901400000010130040000,0.148,0.0,0.0,0.033
50288901400000010130050000,0.251,0.0,8.0,0.133
50288901400000010150020000,0.328,0.0,3.32,0.133
50288901400000010150030000,0.289,0.0,8.0,0.233
50288901400000010150410000,0.12,0.0,8.0,0.133
50288901400000010150420000,0.176,0.0,5.3,0.167
50288901400000010160010000,0.15,0.0,0.14,0.1
50288901400000010160030000,0.148,0.0,0.5,0.1
50288901400000010160040000,0.251,0.0,8.0,0.2
50288901400000010170020000,0.15,0.0,8.0,0.133
50288901400000010170030000,0.176,0.0,3.32,0.133
50288901400000010180020000,0.15,0.0,8.0,0.167
50288901400000010190030000,0.08,0.0,0.0,0.0
50288901400000010200000000,0.085,0.0,0.0,0.033
50288901400000010210000000,0.251,0.0,8.0,0.2
50288901400000010230000000,0.111,0.0,0.28,0.1
50288901400000010240000000,0.176,0.0,0.28,0.1
50288901400000010260010000,0.085,0.0,0.0,0.067
50288901400000010260020000,0.15,0.0,3.32,0.133
50288901400000010260030000,0.11,0.0,0.28,0.1
50288901400000010260040000,0.148,0.0,0.28,0.1
50288901400000010260050000,0.12,0.0,8.0,0.167
50288901400000010270000000,0.251,0.0,11.507,0.267
50288901400000010300000000,0.194,0.0,8.0,0.167
50288901400000010320000000,0.103,0.0,0.0,0.067
50288901400000010340000000,0.308,0.0,8.22,0.2
50288901400000010360000000,0.12,0.0,0.8,0.1
50288901400000010370020000,0.12,0.0,5.3,0.133
50288901400000010370030000,0.334,0.0,8.0,0.3
50288901400000010380010000,0.408,0.0,8.0,0.233
50288901400000010390000000,0.08,0.0,0.0,0.033
50288901500000010010010000,0.085,0.0,0.0,0.033
50288901500000010010030000,0.328,0.0,8.0,0.167
50288901500000010010040000,0.331,0.0,8.207,0.233
50288901500000010010810000,0.251,0.0,8.0,0.167
50288901500000010010820000,0.155,0.0,8.0,0.2
50288901500000010020220000,0.12,0.0,0.0,0.067
50288901500000010040010000,0.103,0.0,0.28,0.1
50288901500000010040020000,0.12,0.0,8.14,0.233
50288901500000010040030000,0.12,0.0,0.28,0.1
50288901500000010050010000,0.085,0.0,0.0,0.067
50288901500000010050220000,0.15,0.0,0.0,0.033
50288901500000010050240000,0.251,0.0,0.28,0.1
50288901500000010070000000,0.224,0.0,8.0,0.2
50288901500000010080000000,0.12,0.0,0.8,0.1
50288901500000010100000000,0.188,0.0,7.82,0.167
50288901500000010110000000,0.093,0.0,0.0,0.067
50288901500000010140000000,0.222,0.0,8.0,0.233
50288901500000010190000000,0.084,0.0,0.0,0.0
50288901500000010210000000,0.06,0.0,0.0,0.0
50288901500000010220000000,0.093,0.0,0.0,0.067
50288901500000010230000000,0.123,0.0,0.8,0.1
50288901500000010240000000,0.065,0.0,0.0,0.033
50288901500000010260020000,0.222,0.0,8.0,0.233
50288901500000010270010000,0.065,0.0,0.28,0.1
50288901500000010270220000,0.148,0.0,8.0,0.3
50288901500000010290000000,0.222,0.0,3.02,0.167
50288901500000010310000000,0.093,0.0,0.0,0.067
50288901500000010350010000,0.295,0.0,8.421,0.2
50288901500000010350030000,0.161,0.0,0.0,0.067
50288901500000010360010000,0.12,0.0,0.0,0.067
50288901500000010400000000,0.251,0.0,0.0,0.067
50288901500000010430010000,0.251,0.0,10.815,0.133
50288901500000010430020000,0.085,0.0,0.0,0.067
50288901500000010430030000,0.328,0.0,3.02,0.133
50288901500000010430080000,0.15,0.0,5.3,0.167
50288901500000010430710000,0.12,0.0,0.14,0.1
50288901600000010040010000,0.147,0.0,0.0,0.067
50288901600000010040030000,0.065,0.0,0.0,0.067
50288901600000010048120000,0.147,0.0,8.0,0.2
50288901600000010048130000,0.147,0.0,0.5,0.1
50288901600000010050020000,0.093,0.0,8.0,0.133
50288901600000010070010000,0.065,0.0,0.0,0.033
50288901600000010070030000,0.19,0.0,0.8,0.1
50288901600000010070040000,0.315,0.0,8.0,0.3
50288901600000010070060000,0.116,0.0,0.8,0.1
50288901600000010070080000,0.093,0.0,0.0,0.033
50288901600000010070100000,0.093,0.0,0.8,0.1
50288901600000010070210000,0.222,0.0,3.32,0.167
50288901600000010070230000,0.093,0.0,0.28,0.1
50288901600000010070910000,0.156,0.0,3.289,0.133
50288901600000010070920000,0.093,0.0,0.0,0.033
50288901600000010070930000,0.139,0.0,0.28,0.1
50288901600000010070940000,0.065,0.0,0.0,0.067
50288901600000010080000000,0.194,0.0,0.8,0.1
50288901600000010090210000,0.155,0.0,0.0,0.0
50288901600000010090220000,0.104,0.0,0.0,0.033
50288901600000010090330000,0.116,0.0,0.0,0.067
50288901600000010090360000,0.093,0.0,0.8,0.1
50288901600000010090410000,0.231,0.0,8.0,0.233
50288901600000010093410000,0.065,0.0,0.0,0.0
50288901600000010093420000,0.147,0.0,3.02,0.133
50288901600000010100000000,0.222,0.0,8.0,0.167
50288901600000010110010000,0.216,0.0,8.0,0.233
50288901600000010110250000,0.116,0.0,8.2,0.133
50288901600000010120010000,0.19,0.0,0.0,0.067
50288901600000010120020000,0.147,0.0,0.0,0.067
50288901600000010120050000,0.21,0.0,0.0,0.033
50288901600000010120420000,0.239,0.0,8.0,0.233
50288901600000010160010000,0.093,0.0,8.0,0.167
50288901600000010180020000,0.24,0.0,8.0,0.233
50288901600000010180110000,0.116,0.0,8.0,0.167
50288901600000010180130000,0.084,0.0,0.0,0.033
50288901600000010180140000,0.186,0.0,8.0,0.2
50288901600000010180170000,0.065,0.0,0.0,0.067
50288901600000010180180000,0.093,0.0,0.0,0.033
50288901600000010180200000,0.212,0.0,8.0,0.167
50288901600000010181610000,0.093,0.0,0.0,0.067
50288901600000010181620000,0.093,0.0,0.0,0.033
50288901600000010190000000,0.147,0.0,8.0,0.2
50288901600000010200020000,0.222,0.0,14.667,0.267
50288901600000010230010000,0.065,0.0,0.0,0.033
50288901600000010230040000,0.222,0.0,2.06,0.133
50288901600000010230050000,0.065,0.0,0.0,0.0
50288901600000010230060000,0.093,0.0,0.8,0.1
50288901600000010230070000,0.326,0.0,8.414,0.433
50288901600000010240000000,0.093,0.0,0.8,0.1
50288901600000010250000000,0.093,0.0,3.32,0.133
50288901600000010260000000,0.139,0.0,0.0,0.0
50288901600000010270000000,0.222,0.0,8.0,0.167
50288901600000010280000000,0.361,0.0,8.0,0.3
50288901600000010290000000,0.122,0.0,5.3,0.167
50288901600000010300000000,0.064,0.0,0.0,0.067
50288901600000010310000000,0.096,0.0,2.8,0.133
50288901600000010320020000,0.284,0.0,8.0,0.267
50288901600000010320310000,0.122,0.0,0.8,0.1
50288901600000010320320000,0.147,0.0,0.5,0.1
50288901600000010320460000,0.122,0.0,0.8,0.1
50288901600000010320470000,0.097,0.0,0.0,0.033
50288901600000010330010000,0.118,0.0,0.0,0.033
50288901600000010330030000,0.149,0.0,0.8,0.1
50288901600000010340000000,0.17,0.0,0.0,0.067
50288901600000010350020000,0.093,0.0,3.32,0.133
50288901600000010350110000,0.093,0.0,0.0,0.033
50288901600000010350120000,0.093,0.0,0.0,0.067
50288901600000010360010000,0.065,0.0,0.0,0.067
50288901600000010360020000,0.128,0.0,8.0,0.2
50288901600000010360320000,0.268,0.0,5.3,0.133
50288901600000010370000000,0.097,0.0,0.0,0.033
50288901600000010380010000,0.122,0.0,5.3,0.133
50288901600000010380210000,0.149,0.0,0.8,0.1
50288901600000010380220000,0.093,0.0,0.14,0.1
50288901600000010380310000,0.116,0.0,0.0,0.067
50288901600000010380320000,0.116,0.0,0.8,0.1
50288901600000010390030000,0.191,0.0,5.578,0.133
50288901700000010050010000,0.116,0.0,0.0,0.067
50288901700000010050020000,0.244,0.0,8.613,0.2
50288901700000010050410000,0.093,0.0,0.0,0.067
50288901700000010050420000,0.188,0.0,8.0,0.133
50288901700000010070000000,0.093,0.0,0.0,0.033
50288901700000010080110000,0.082,0.0,0.0,0.067
50288901700000010080130000,0.231,0.0,8.22,0.233
50288901700000010110010000,0.065,0.0,0.0,0.0
50288901700000010120000000,0.116,0.0,0.0,0.033
50288901700000010130000000,0.361,0.0,15.635,0.367
50288901700000010140000000,0.209,0.0,3.02,0.167
50288901700000010150000000,0.149,0.0,3.32,0.133
50288901700000010160000000,0.222,0.0,8.0,0.167
50288901700000010190010000,0.143,0.0,5.3,0.133
50288901700000010190020000,0.065,0.0,0.0,0.0
50288901700000010200010000,0.123,0.0,3.32,0.133
50288901700000010230010000,0.096,0.0,0.28,0.1
50288901700000010230210000,0.517,0.0,16.0,0.367
50288901700000010250000000,0.224,0.0,3.02,0.133
50288901700000010260130000,0.116,0.0,2.8,0.167
50288901700000010260150000,0.065,0.0,0.0,0.0
50288901700000010261220000,0.147,0.0,3.32,0.133
50288901700000010261410000,0.116,0.0,8.0,0.2
50288901700000010261420000,0.161,0.0,3.32,0.133
50288901700000010270010000,0.129,0.0,0.8,0.1
50288901700000010270030000,0.093,0.0,8.0,0.133
50288901700000010300010000,0.231,0.0,8.0,0.267
50288901700000010310010000,0.156,0.0,8.0,0.167
50288901700000010320000000,0.146,0.0,8.0,0.2
50288901800000010020000000,0.096,0.0,0.0,0.067
50288901800000010030000000,0.216,0.0,8.0,0.233
50288901800000010050000000,0.216,0.0,3.02,0.133
50288901800000010070000000,0.096,0.0,0.0,0.033
50288901800000010080000000,0.065,0.0,0.0,0.0
50288901800000010090000000,0.093,0.0,8.0,0.133
50288901800000010100000000,0.064,0.0,0.0,0.033
50288901800000010110020000,0.129,0.0,8.0,0.233
50288901800000010120000000,0.226,0.0,8.0,0.133
50288901800000010130010000,0.101,0.0,0.0,0.033
50288901800000010150000000,0.141,0.0,0.0,0.067
50288901800000010160010000,0.116,0.0,0.0,0.0
50288901800000010240010000,0.077,0.0,0.0,0.033
50288901800000010240240000,0.043,0.0,0.0,0.0
50288901800000010242320000,0.139,0.0,0.0,0.067
50288901800000010260010000,0.064,0.0,0.8,0.1
50288901800000010260020000,0.071,0.0,0.0,0.033
50288901800000010260410000,0.042,0.0,0.0,0.033
50288901800000010260420000,0.067,0.0,0.0,0.067
50288901800000010270010000,0.084,0.0,0.8,0.1
50288901800000010280010000,0.06,0.0,8.0,0.133
50288901800000010280030000,0.182,0.0,8.0,0.167
50288901800000010280210000,0.073,0.0,0.0,0.033
50288901800000010280220000,0.13,0.0,8.0,0.167
50288901800000010310000000,0.156,0.0,8.0,0.267
50288901800000010330030000,0.123,0.0,0.0,0.033
50288901800000010340000000,0.059,0.0,0.0,0.067
50288901800000010350020000,0.082,0.0,8.0,0.133
50288901800000010360000000,0.123,0.0,8.0,0.233
50288901800000010370000000,0.093,0.0,0.0,0.067
50288901800000010380000000,0.065,0.0,0.8,0.1
50288901800000010390000000,0.186,0.0,8.0,0.2
50288901800000010420010000,0.156,0.0,0.0,0.067
50288901800000010420020000,0.361,0.0,8.0,0.267
50288901800000010430020000,0.065,0.0,0.0,0.033
50288901800000010450000000,0.093,0.0,0.0,0.033
50288901800000010470000000,0.149,0.0,0.8,0.1
50288901900000010010010000,0.082,0.0,0.5,0.1
50288901900000010010210000,0.093,0.0,3.02,0.133
50288901900000010010220000,0.222,0.0,8.333,0.2
50288901900000010020020000,0.065,0.0,0.5,0.1
50288901900000010040110000,0.116,0.0,2.8,0.133
50288901900000010060020000,0.082,0.0,0.8,0.1
50288901900000010060110000,0.082,0.0,0.0,0.067
50288901900000010060120000,0.147,0.0,8.0,0.167
50288901900000010060120001,0.128,0.0,0.0,0.067
50288901900000010070010000,0.065,0.0,0.8,0.1
50288901900000010070030000,0.093,0.0,0.14,0.1
50288901900000010070040000,0.222,0.0,8.0,0.167
