src_year,month,day,hour_ending,t_drybulb_c,rh_pct,ghi_wh_m2,wind_ms,hour_of_year,hour
2017,6,10,24,20.6,73,0,3.1,3863,23
2017,6,11,1,20.0,76,0,3.1,3864,0
2017,6,11,2,20.0,76,0,2.6,3865,1
2017,6,11,3,19.4,76,0,1.5,3866,2
2017,6,11,4,18.3,78,0,2.6,3867,3
2017,6,11,5,17.8,78,0,2.6,3868,4
2017,6,11,6,19.0,73,53,2.1,3869,5
2017,6,11,7,22.2,68,182,2.6,3870,6
2017,6,11,8,23.9,64,362,4.6,3871,7
2017,6,11,9,25.0,60,547,4.1,3872,8
2017,6,11,10,26.1,52,710,6.2,3873,9
2017,6,11,11,27.2,47,839,6.2,3874,10
2017,6,11,12,28.3,44,923,6.2,3875,11
2017,6,11,13,28.9,44,955,7.2,3876,12
2017,6,11,14,30.0,43,931,6.2,3877,13
2017,6,11,15,30.6,40,856,5.1,3878,14
2017,6,11,16,30.6,42,736,6.2,3879,15
2017,6,11,17,30.6,43,580,3.6,3880,16
2017,6,11,18,29.4,45,402,3.6,3881,17
2017,6,11,19,27.8,49,222,2.1,3882,18
2017,6,11,20,22.2,55,75,0.0,3883,19
2017,6,11,21,20.0,58,8,0.0,3884,20
2017,6,11,22,18.9,65,0,0.0,3885,21
2017,6,11,23,18.3,90,0,0.0,3886,22
2017,6,11,24,17.8,74,0,1.5,3887,23
2017,6,12,1,16.7,93,0,0.0,3888,0
2017,6,12,2,16.7,93,0,0.0,3889,1
2017,6,12,3,16.7,90,0,0.0,3890,2
2017,6,12,4,17.8,80,0,1.5,3891,3
2017,6,12,5,19.0,78,0,0.0,3892,4
2017,6,12,6,19.0,83,57,0.0,3893,5
2017,6,12,7,23.3,69,191,3.1,3894,6
2017,6,12,8,25.0,62,368,2.1,3895,7
2017,6,12,9,27.2,56,549,3.6,3896,8
2017,6,12,10,28.3,53,709,3.1,3897,9
2017,6,12,11,29.4,50,835,4.1,3898,10
2017,6,12,12,30.0,48,899,5.1,3899,11
2017,6,12,13,30.6,46,789,5.7,3900,12
2017,6,12,14,31.0,46,718,5.7,3901,13
2017,6,12,15,31.1,43,738,4.6,3902,14
2017,6,12,16,31.1,43,621,5.7,3903,15
2017,6,12,17,30.0,48,462,3.1,3904,16
2017,6,12,18,29.4,48,300,3.1,3905,17
2017,6,12,19,27.2,58,156,2.1,3906,18
2017,6,12,20,25.0,62,57,2.1,3907,19
2017,6,12,21,23.3,66,7,2.1,3908,20
2017,6,12,22,20.0,66,0,1.5,3909,21
2017,6,12,23,19.4,72,0,0.0,3910,22
2017,6,12,24,18.9,73,0,2.1,3911,23
2017,6,13,1,19.4,84,0,1.5,3912,0
2017,6,13,2,21.1,76,0,2.1,3913,1
2017,6,13,3,20.0,84,0,0.0,3914,2
2017,6,13,4,19.4,84,0,0.0,3915,3
2017,6,13,5,19.0,70,0,0.0,3916,4
2017,6,13,6,21.0,83,47,0.0,3917,5
2017,6,13,7,25.0,69,158,1.5,3918,6
2017,6,13,8,26.1,65,329,1.5,3919,7
2017,6,13,9,26.7,62,511,7.2,3920,8
2017,6,13,10,26.7,64,642,3.6,3921,9
2017,6,13,11,26.1,55,687,4.1,3922,10
2017,6,13,12,26.7,69,622,3.6,3923,11
2017,6,13,13,27.2,67,585,3.1,3924,12
2017,6,13,14,28.3,59,622,3.6,3925,13
2017,6,13,15,27.8,53,587,4.1,3926,14
2017,6,13,16,27.2,56,500,3.6,3927,15
2017,6,13,17,25.6,58,440,5.7,3928,16
2017,6,13,18,23.9,64,327,2.6,3929,17
2017,6,13,19,22.2,73,175,2.1,3930,18
2017,6,13,20,20.0,69,63,3.6,3931,19
2017,6,13,21,18.3,69,7,2.6,3932,20
2017,6,13,22,18.0,79,0,2.6,3933,21
2017,6,13,23,18.0,100,0,2.1,3934,22
2017,6,13,24,18.0,100,0,2.1,3935,23
2017,6,14,1,16.0,100,0,1.5,3936,0
2017,6,14,2,16.0,100,0,2.6,3937,1
2017,6,14,3,16.0,100,0,1.5,3938,2
2017,6,14,4,15.0,100,0,1.5,3939,3
2017,6,14,5,13.9,100,0,0.0,3940,4
2017,6,14,6,14.0,94,58,0.0,3941,5
2017,6,14,7,14.0,79,193,0.0,3942,6
2017,6,14,8,16.0,78,373,0.0,3943,7
2017,6,14,9,17.8,87,561,0.0,3944,8
2017,6,14,10,20.6,70,729,4.6,3945,9
2017,6,14,11,21.7,41,859,3.6,3946,10
2017,6,14,12,23.3,48,943,4.6,3947,11
2017,6,14,13,23.3,46,975,4.6,3948,12
2017,6,14,14,24.4,45,949,6.2,3949,13
2017,6,14,15,24.4,42,870,7.7,3950,14
2017,6,14,16,23.9,43,748,4.1,3951,15
2017,6,14,17,23.3,36,590,5.1,3952,16
2017,6,14,18,21.7,37,411,4.1,3953,17
2017,6,14,19,20.6,39,229,2.1,3954,18
2017,6,14,20,16.1,45,79,0.0,3955,19
2017,6,14,21,19.0,50,9,0.0,3956,20
2017,6,14,22,12.8,63,0,1.5,3957,21
2017,6,14,23,12.2,66,0,2.1,3958,22
2017,6,14,24,11.7,86,0,2.6,3959,23
2017,6,15,1,12.2,86,0,2.1,3960,0
2017,6,15,2,11.7,86,0,2.6,3961,1
2017,6,15,3,12.2,83,0,0.0,3962,2
2017,6,15,4,12.2,80,0,2.6,3963,3
2017,6,15,5,13.3,77,0,2.1,3964,4
2017,6,15,6,14.0,77,55,2.6,3965,5
2017,6,15,7,16.7,72,186,2.6,3966,6
2017,6,15,8,18.3,70,360,2.6,3967,7
2017,6,15,9,21.7,70,525,3.6,3968,8
2017,6,15,10,23.3,69,607,4.6,3969,9
2017,6,15,11,25.6,67,628,5.1,3970,10
2017,6,15,12,25.6,71,672,6.2,3971,11
2017,6,15,13,24.0,74,740,4.1,3972,12
2017,6,15,14,22.0,61,659,4.1,3973,13
2017,6,15,15,22.8,87,461,3.6,3974,14
2017,6,15,16,25.0,74,329,4.1,3975,15
2017,6,15,17,24.4,71,303,6.2,3976,16
2017,6,15,18,23.9,71,281,4.1,3977,17
2017,6,15,19,22.8,73,166,4.6,3978,18
2017,6,15,20,21.0,68,53,1.5,3979,19
2017,6,15,21,19.4,65,4,2.1,3980,20
2017,6,15,22,18.9,66,0,4.6,3981,21
2017,6,15,23,18.9,87,0,5.1,3982,22
2017,6,15,24,18.9,84,0,4.1,3983,23
2017,6,16,1,18.9,75,0,5.1,3984,0
2017,6,16,2,18.9,65,0,3.1,3985,1
2017,6,16,3,18.3,85,0,5.7,3986,2
2017,6,16,4,15.6,86,0,3.6,3987,3
2017,6,16,5,16.0,88,0,3.1,3988,4
2017,6,16,6,16.0,88,7,3.6,3989,5
2017,6,16,7,15.6,93,31,3.1,3990,6
2017,6,16,8,16.1,90,66,3.6,3991,7
2017,6,16,9,17.8,84,121,4.1,3992,8
2017,6,16,10,18.3,84,175,4.1,3993,9
2017,6,16,11,19.4,84,253,3.6,3994,10
2017,6,16,12,19.0,83,346,4.1,3995,11
2017,6,16,13,22.8,73,401,5.1,3996,12
2017,6,16,14,23.3,74,431,5.1,3997,13
2017,6,16,15,23.3,76,421,3.1,3998,14
2017,6,16,16,23.3,76,353,4.1,3999,15
2017,6,16,17,24.4,74,283,4.1,4000,16
2017,6,16,18,22.8,79,251,4.1,4001,17
2017,6,16,19,21.7,84,164,3.1,4002,18
2017,6,16,20,20.6,87,52,2.1,4003,19
2017,6,16,21,20.0,90,6,3.1,4004,20
2017,6,16,22,19.4,93,0,2.1,4005,21
2017,6,16,23,18.9,93,0,2.1,4006,22
2017,6,16,24,18.3,93,0,1.5,4007,23
2017,6,17,1,18.3,97,0,2.1,4008,0
2017,6,17,2,18.0,94,0,2.1,4009,1
2017,6,17,3,18.9,93,0,1.5,4010,2
2017,6,17,4,19.0,94,0,2.6,4011,3
2017,6,17,5,18.9,93,0,2.6,4012,4
2017,6,17,6,19.0,94,46,2.1,4013,5
2017,6,17,7,20.6,87,156,4.1,4014,6
2017,6,17,8,22.2,82,284,4.1,4015,7
2017,6,17,9,23.9,76,411,4.1,4016,8
2017,6,17,10,25.0,74,563,5.1,4017,9
2017,6,17,11,26.1,69,719,4.6,4018,10
2017,6,17,12,27.2,65,773,4.1,4019,11
2017,6,17,13,27.8,60,707,7.7,4020,12
2017,6,17,14,28.3,61,746,6.7,4021,13
2017,6,17,15,27.2,61,747,5.7,4022,14
2017,6,17,16,27.2,61,573,6.2,4023,15
2017,6,17,17,27.8,58,417,4.6,4024,16
2017,6,17,18,27.8,58,307,4.6,4025,17
2017,6,17,19,26.1,67,191,3.1,4026,18
2017,6,17,20,24.4,74,68,5.1,4027,19
2017,6,17,21,23.3,79,9,5.7,4028,20
2017,6,17,22,22.8,81,0,5.1,4029,21
2017,6,17,23,21.7,87,0,4.6,4030,22
2017,6,17,24,21.7,87,0,4.6,4031,23
2017,6,18,1,21.7,87,0,6.2,4032,0
2017,6,18,2,21.7,90,0,5.1,4033,1
2017,6,18,3,21.1,90,0,4.6,4034,2
2017,6,18,4,21.7,90,0,5.7,4035,3
2017,6,18,5,21.7,90,0,4.6,4036,4
2017,6,18,6,22.0,88,32,5.7,4037,5
2017,6,18,7,23.9,82,111,5.7,4038,6
2017,6,18,8,25.6,76,263,4.6,4039,7
2017,6,18,9,26.0,79,406,5.1,4040,8
2017,6,18,10,27.8,67,526,6.2,4041,9
2017,6,18,11,28.3,65,648,5.7,4042,10
2017,6,18,12,30.0,59,742,5.7,4043,11
2017,6,18,13,30.6,47,785,7.7,4044,12
2017,6,18,14,30.6,45,752,6.7,4045,13
2017,6,18,15,31.1,41,705,7.2,4046,14
2017,6,18,16,30.6,44,629,6.2,4047,15
2017,6,18,17,29.4,46,476,7.2,4048,16
2017,6,18,18,27.7,64,286,5.9,4049,17
2017,6,18,19,26.0,70,140,4.6,4050,18
2017,6,18,20,22.0,78,49,6.7,4051,19
2017,6,18,21,20.6,66,7,4.1,4052,20
2017,6,18,22,21.1,90,0,3.6,4053,21
2017,6,18,23,21.1,90,0,3.3,4054,22
2017,6,18,24,21.1,90,0,2.9,4055,23
2017,6,19,1,21.1,90,0,2.6,4056,0
2017,6,19,2,20.6,93,0,1.5,4057,1
2017,6,19,3,20.6,93,0,1.8,4058,2
2017,6,19,4,20.6,93,0,2.1,4059,3
2017,6,19,5,20.0,100,0,2.6,4060,4
2017,6,19,6,21.0,94,10,2.1,4061,5
2017,6,19,7,20.6,96,31,2.1,4062,6
2017,6,19,8,21.1,93,81,2.1,4063,7
2017,6,19,9,21.1,93,114,2.6,4064,8
2017,6,19,10,20.6,96,104,2.6,4065,9
2017,6,19,11,19.0,94,103,0.0,4066,10
2017,6,19,12,19.0,94,145,0.0,4067,11
2017,6,19,13,19.0,94,144,1.5,4068,12
2017,6,19,14,19.0,94,123,2.1,4069,13
2017,6,19,15,21.0,88,194,2.1,4070,14
2017,6,19,16,22.0,78,388,2.1,4071,15
2017,6,19,17,23.0,69,415,1.5,4072,16
2017,6,19,18,22.0,73,270,2.6,4073,17
2017,6,19,19,19.0,83,167,4.1,4074,18
2017,6,19,20,18.0,94,52,0.0,4075,19
2017,6,19,21,17.0,100,5,0.0,4076,20
2017,6,19,22,17.3,92,0,0.0,4077,21
2017,6,19,23,17.2,91,0,0.2,4078,22
2017,6,19,24,17.0,90,0,0.4,4079,23
2017,6,20,1,16.9,89,0,0.5,4080,0
2017,6,20,2,16.2,91,0,0.0,4081,1
2017,6,20,3,16.1,90,0,0.8,4082,2
2017,6,20,4,15.9,89,0,1.6,4083,3
2017,6,20,5,15.2,95,0,2.6,4084,4
2017,6,20,6,16.0,88,48,2.6,4085,5
2017,6,20,7,17.0,88,148,4.1,4086,6
2017,6,20,8,18.0,77,258,5.1,4087,7
2017,6,20,9,20.0,68,430,4.6,4088,8
2017,6,20,10,21.0,64,617,4.6,4089,9
2017,6,20,11,22.0,60,675,5.7,4090,10
2017,6,20,12,22.0,57,667,7.7,4091,11
2017,6,20,13,23.0,53,699,6.2,4092,12
2017,6,20,14,22.0,57,668,4.1,4093,13
2017,6,20,15,23.0,53,659,5.7,4094,14
2017,6,20,16,23.0,53,599,5.7,4095,15
2017,6,20,17,21.0,49,430,6.2,4096,16
2017,6,20,18,22.0,57,324,5.7,4097,17
2017,6,20,19,21.0,60,197,3.1,4098,18
2017,6,20,20,21.0,60,65,3.1,4099,19
2017,6,20,21,18.0,68,7,2.6,4100,20
2017,6,20,22,18.1,65,0,2.3,4101,21
2017,6,20,23,17.7,67,0,2.1,4102,22
2017,6,20,24,17.4,69,0,1.9,4103,23
2017,6,21,1,17.0,72,0,1.8,4104,0
2017,6,21,2,16.1,76,0,0.9,4105,1
2017,6,21,3,15.7,79,0,1.3,4106,2
2017,6,21,4,15.4,81,0,1.8,4107,3
2017,6,21,5,14.4,91,0,2.4,4108,4
2017,6,21,6,15.0,88,45,2.1,4109,5
2017,6,21,7,17.0,77,172,2.6,4110,6
2017,6,21,8,17.0,77,346,4.6,4111,7
2017,6,21,9,18.0,73,491,3.6,4112,8
2017,6,21,10,19.0,64,626,3.6,4113,9
2017,6,21,11,21.0,56,698,4.6,4114,10
2017,6,21,12,22.0,57,690,3.1,4115,11
2017,6,21,13,23.0,53,668,6.2,4116,12
2017,6,21,14,23.0,53,693,3.1,4117,13
2017,6,21,15,23.0,50,713,2.6,4118,14
2017,6,21,16,23.0,53,626,5.1,4119,15
2017,6,21,17,22.0,53,505,3.6,4120,16
2017,6,21,18,22.0,57,369,4.1,4121,17
2017,6,21,19,20.0,68,206,4.1,4122,18
2017,6,21,20,18.0,77,69,0.0,4123,19
2017,6,21,21,15.0,67,10,2.1,4124,20
2017,6,21,22,15.1,88,0,1.8,4125,21
2017,6,21,23,14.7,89,0,1.7,4126,22
2017,6,21,24,14.4,90,0,1.6,4127,23
2017,6,22,1,14.0,91,0,1.5,4128,0
2017,6,22,2,13.1,95,0,0.7,4129,1
2017,6,22,3,12.7,96,0,1.1,4130,2
2017,6,22,4,12.4,97,0,1.7,4131,3
2017,6,22,5,11.4,100,0,2.4,4132,4
2017,6,22,6,12.0,77,56,2.1,4133,5
2017,6,22,7,17.0,82,190,2.1,4134,6
2017,6,22,8,18.0,77,369,3.6,4135,7
2017,6,22,9,21.0,64,550,3.6,4136,8
2017,6,22,10,22.0,53,708,4.1,4137,9
2017,6,22,11,23.0,50,832,0.0,4138,10
2017,6,22,12,24.0,50,861,5.1,4139,11
2017,6,22,13,25.0,50,810,3.6,4140,12
2017,6,22,14,24.0,50,760,3.1,4141,13
2017,6,22,15,24.0,61,578,2.6,4142,14
2017,6,22,16,27.0,54,410,3.6,4143,15
2017,6,22,17,27.0,51,405,2.6,4144,16
2017,6,22,18,27.0,54,333,3.1,4145,17
2017,6,22,19,26.0,61,186,3.1,4146,18
2017,6,22,20,24.0,69,67,2.6,4147,19
2017,6,22,21,24.0,69,8,3.1,4148,20
2017,6,22,22,24.1,66,0,2.8,4149,21
2017,6,22,23,23.7,68,0,2.6,4150,22
2017,6,22,24,23.4,69,0,2.4,4151,23
2017,6,23,1,23.0,71,0,2.3,4152,0
2017,6,23,2,22.1,75,0,1.4,4153,1
2017,6,23,3,21.7,76,0,1.8,4154,2
2017,6,23,4,21.4,78,0,2.3,4155,3
2017,6,23,5,20.4,82,0,2.9,4156,4
2017,6,23,6,21.0,83,40,2.6,4157,5
2017,6,23,7,22.0,83,154,4.1,4158,6
2017,6,23,8,23.0,83,325,4.1,4159,7
2017,6,23,9,23.0,89,474,2.6,4160,8
2017,6,23,10,24.0,78,560,3.1,4161,9
2017,6,23,11,23.0,78,625,5.1,4162,10
2017,6,23,12,23.0,83,626,4.1,4163,11
2017,6,23,13,25.0,74,589,5.1,4164,12
2017,6,23,14,24.0,83,402,5.1,4165,13
2017,6,23,15,23.0,89,267,2.1,4166,14
2017,6,23,16,23.0,89,298,2.1,4167,15
2017,6,23,17,23.0,73,229,3.1,4168,16
2017,6,23,18,23.0,94,155,3.1,4169,17
2017,6,23,19,23.0,89,105,4.1,4170,18
2017,6,23,20,22.5,91,42,3.1,4171,19
2017,6,23,21,22.0,94,3,2.1,4172,20
2017,6,23,22,21.8,89,0,1.6,4173,21
2017,6,23,23,21.1,90,0,1.2,4174,22
2017,6,23,24,20.4,90,0,0.9,4175,23
2017,6,24,1,19.7,91,0,0.6,4176,0
2017,6,24,2,18.4,95,0,0.0,4177,1
2017,6,24,3,17.7,96,0,0.0,4178,2
2017,6,24,4,17.0,97,0,0.0,4179,3
2017,6,24,5,15.7,100,0,0.5,4180,4
2017,6,24,6,16.0,100,11,0.0,4181,5
2017,6,24,7,18.0,88,66,0.0,4182,6
2017,6,24,8,19.0,83,261,4.1,4183,7
2017,6,24,9,21.0,64,520,5.1,4184,8
2017,6,24,10,22.0,57,711,4.6,4185,9
2017,6,24,11,23.0,53,839,8.2,4186,10
2017,6,24,12,24.0,50,844,5.7,4187,11
2017,6,24,13,24.0,50,642,3.6,4188,12
2017,6,24,14,24.0,50,501,5.7,4189,13
2017,6,24,15,24.0,54,558,4.1,4190,14
2017,6,24,16,25.0,50,572,5.1,4191,15
2017,6,24,17,23.0,45,462,5.7,4192,16
2017,6,24,18,23.0,50,295,6.7,4193,17
2017,6,24,19,20.0,64,165,4.1,4194,18
2017,6,24,20,18.0,68,68,2.6,4195,19
2017,6,24,21,16.0,77,9,2.6,4196,20
2017,6,24,22,16.0,76,0,2.3,4197,21
2017,6,24,23,15.9,77,0,2.0,4198,22
2017,6,24,24,15.7,79,0,2.0,4199,23
2017,6,25,1,15.6,81,0,1.7,4200,0
2017,6,25,2,14.8,87,0,0.7,4201,1
2017,6,25,3,14.6,89,0,0.9,4202,2
2017,6,25,4,14.2,93,0,0.2,4203,3
2017,6,25,5,13.7,98,0,0.5,4204,4
2017,6,25,6,15.0,94,50,0.0,4205,5
2017,6,25,7,18.0,68,165,0.0,4206,6
2017,6,25,8,19.0,68,340,3.1,4207,7
2017,6,25,9,21.0,60,522,3.6,4208,8
2017,6,25,10,22.0,53,676,3.1,4209,9
2017,6,25,11,18.0,50,744,6.7,4210,10
2017,6,25,12,22.0,57,731,4.6,4211,11
2017,6,25,13,23.0,50,701,2.6,4212,12
2017,6,25,14,21.0,53,769,4.6,4213,13
2017,6,25,15,19.0,46,759,6.2,4214,14
2017,6,25,16,22.0,46,605,3.6,4215,15
2017,6,25,17,21.0,49,464,4.6,4216,16
2017,6,25,18,18.0,64,302,11.8,4217,17
2017,6,25,19,14.0,58,168,2.6,4218,18
2017,6,25,20,14.0,60,62,2.6,4219,19
2017,6,25,21,14.0,60,9,2.6,4220,20
2017,6,25,22,13.8,86,0,2.6,4221,21
2017,6,25,23,13.9,87,0,2.3,4222,22
2017,6,25,24,13.6,87,0,2.8,4223,23
2017,6,26,1,13.7,87,0,2.5,4224,0
2017,6,26,2,13.0,92,0,1.1,4225,1
2017,6,26,3,12.9,93,0,1.6,4226,2
2017,6,26,4,12.3,97,0,0.2,4227,3
2017,6,26,5,12.1,100,0,0.3,4228,4
2017,6,26,6,14.0,88,53,0.0,4229,5
2017,6,26,7,15.0,77,182,2.1,4230,6
2017,6,26,8,16.0,72,358,0.0,4231,7
2017,6,26,9,18.0,64,525,3.1,4232,8
2017,6,26,10,19.0,60,618,4.1,4233,9
2017,6,26,11,20.0,56,687,3.6,4234,10
2017,6,26,12,19.0,56,754,4.1,4235,11
2017,6,26,13,18.0,51,741,5.1,4236,12
2017,6,26,14,21.0,53,698,2.6,4237,13
2017,6,26,15,22.0,43,694,4.1,4238,14
2017,6,26,16,21.6,43,657,3.1,4239,15
2017,6,26,17,20.4,47,510,3.1,4240,16
2017,6,26,18,14.0,52,299,0.0,4241,17
2017,6,26,19,14.0,62,139,3.1,4242,18
2017,6,26,20,12.8,64,50,2.1,4243,19
2017,6,26,21,12.8,65,7,1.5,4244,20
2017,6,26,22,12.8,73,0,2.1,4245,21
2017,6,26,23,12.8,93,0,1.5,4246,22
2017,6,26,24,12.8,93,0,0.0,4247,23
2017,6,27,1,11.7,96,0,1.5,4248,0
2017,6,27,2,11.8,96,0,1.5,4249,1
2017,6,27,3,11.8,95,0,1.5,4250,2
2017,6,27,4,11.9,95,0,1.5,4251,3
2017,6,27,5,11.9,94,0,1.5,4252,4
2017,6,27,6,12.0,94,38,1.5,4253,5
2017,6,27,7,12.0,94,93,3.1,4254,6
2017,6,27,8,12.0,94,208,2.6,4255,7
2017,6,27,9,15.0,81,399,3.1,4256,8
2017,6,27,10,16.1,72,553,3.6,4257,9
2017,6,27,11,17.8,65,591,3.6,4258,10
2017,6,27,12,19.0,80,668,7.2,4259,11
2017,6,27,13,17.0,68,799,5.7,4260,12
2017,6,27,14,16.1,72,732,4.6,4261,13
2017,6,27,15,17.7,77,617,2.6,4262,14
2017,6,27,16,17.2,70,562,3.1,4263,15
2017,6,27,17,16.7,67,412,0.0,4264,16
2017,6,27,18,16.7,70,248,2.1,4265,17
2017,6,27,19,16.1,64,137,6.2,4266,18
2017,6,27,20,13.9,80,49,4.1,4267,19
2017,6,27,21,13.9,80,7,1.5,4268,20
2017,6,27,22,12.8,83,0,2.1,4269,21
2017,6,27,23,12.8,83,0,2.1,4270,22
2017,6,27,24,12.2,83,0,3.6,4271,23
2017,6,28,1,12.2,83,0,3.6,4272,0
2017,6,28,2,11.1,89,0,1.5,4273,1
2017,6,28,3,10.6,89,0,2.6,4274,2
2017,6,28,4,9.4,97,0,0.0,4275,3
2017,6,28,5,9.4,100,0,0.0,4276,4
2017,6,28,6,12.0,88,53,0.0,4277,5
2017,6,28,7,14.4,78,185,1.5,4278,6
2017,6,28,8,16.1,72,357,2.5,4279,7
2017,6,28,9,17.8,65,509,3.6,4280,8
2017,6,28,10,19.4,59,634,2.6,4281,9
2017,6,28,11,20.6,54,671,4.1,4282,10
2017,6,28,12,20.6,57,661,1.5,4283,11
2017,6,28,13,21.7,53,747,3.6,4284,12
2017,6,28,14,22.0,50,785,3.1,4285,13
2017,6,28,15,23.3,46,699,2.6,4286,14
2017,6,28,16,23.3,48,585,2.1,4287,15
2017,6,28,17,23.3,46,460,3.1,4288,16
2017,6,28,18,22.2,51,340,2.1,4289,17
2017,6,28,19,21.1,53,202,2.6,4290,18
2017,6,28,20,16.7,64,68,0.0,4291,19
2017,6,28,21,15.6,62,8,0.0,4292,20
2017,6,28,22,15.6,65,0,1.5,4293,21
2017,6,28,23,15.6,78,0,1.5,4294,22
2017,6,28,24,15.0,69,0,1.5,4295,23
2017,6,29,1,16.7,70,0,2.1,4296,0
2017,6,29,2,16.1,72,0,3.1,4297,1
2017,6,29,3,16.7,70,0,3.1,4298,2
2017,6,29,4,16.7,70,0,2.6,4299,3
2017,6,29,5,16.7,70,0,2.6,4300,4
2017,6,29,6,17.0,68,18,3.1,4301,5
2017,6,29,7,17.8,70,68,4.6,4302,6
2017,6,29,8,17.8,73,203,4.6,4303,7
2017,6,29,9,19.4,68,416,4.1,4304,8
2017,6,29,10,22.0,57,581,4.6,4305,9
2017,6,29,11,23.0,57,711,5.1,4306,10
2017,6,29,12,25.6,58,813,4.1,4307,11
2017,6,29,13,25.6,54,813,6.2,4308,12
2017,6,29,14,26.7,52,598,4.1,4309,13
2017,6,29,15,25.6,56,469,4.6,4310,14
2017,6,29,16,26.1,58,493,3.6,4311,15
2017,6,29,17,25.6,62,394,3.6,4312,16
2017,6,29,18,25.6,62,269,4.6,4313,17
2017,6,29,19,24.4,67,153,3.1,4314,18
2017,6,29,20,22.2,73,56,3.1,4315,19
2017,6,29,21,21.7,76,8,3.1,4316,20
2017,6,29,22,21.7,76,0,3.6,4317,21
2017,6,29,23,22.2,73,0,4.1,4318,22
2017,6,29,24,22.2,73,0,3.6,4319,23
2017,6,30,1,21.7,76,0,4.1,4320,0
2017,6,30,2,21.7,76,0,3.6,4321,1
2017,6,30,3,21.7,79,0,2.6,4322,2
2017,6,30,4,21.7,76,0,3.1,4323,3
2017,6,30,5,21.7,79,0,4.1,4324,4
2017,6,30,6,22.0,78,26,3.1,4325,5
2017,6,30,7,22.8,76,87,2.1,4326,6
2017,6,30,8,22.8,76,192,3.1,4327,7
2017,6,30,9,24.4,71,320,5.1,4328,8
2017,6,30,10,26.1,69,369,4.1,4329,9
2017,6,30,11,27.2,69,440,5.7,4330,10
2017,6,30,12,26.7,69,458,4.1,4331,11
2017,6,30,13,25.0,84,311,5.1,4332,12
2017,6,30,14,27.2,72,237,3.1,4333,13
2017,6,30,15,26.7,74,349,3.1,4334,14
2017,6,30,16,23.0,89,428,9.3,4335,15
2017,6,30,17,23.9,84,352,4.6,4336,16
2017,6,30,18,24.4,82,241,0.0,4337,17
2017,6,30,19,21.4,93,155,0.8,4338,18
2017,6,30,20,20.3,97,72,1.1,4339,19
2017,6,30,21,19.6,98,8,1.1,4340,20
2017,6,30,22,18.3,90,0,1.3,4341,21
2017,6,30,23,17.2,84,0,1.8,4342,22
2017,6,30,24,15.1,83,0,2.1,4343,23
2016,7,1,1,13.7,78,0,2.2,4344,0
2016,7,1,2,12.5,85,0,2.3,4345,1
2016,7,1,3,11.5,85,0,2.3,4346,2
2016,7,1,4,12.9,81,0,1.7,4347,3
2016,7,1,5,14.3,77,0,1.2,4348,4
2016,7,1,6,16.9,67,52,0.9,4349,5
2016,7,1,7,16.7,78,185,0.0,4350,6
2016,7,1,8,18.9,63,365,0.0,4351,7
2016,7,1,9,21.1,57,548,1.5,4352,8
2016,7,1,10,23.3,52,710,2.1,4353,9
2016,7,1,11,23.9,41,821,3.6,4354,10
2016,7,1,12,24.4,40,800,1.5,4355,11
2016,7,1,13,25.0,37,838,4.1,4356,12
2016,7,1,14,26.1,35,877,2.6,4357,13
2016,7,1,15,27.2,32,792,4.1,4358,14
2016,7,1,16,25.6,35,696,1.5,4359,15
2016,7,1,17,25.6,35,536,2.6,4360,16
2016,7,1,18,26.1,35,367,3.1,4361,17
2016,7,1,19,25.0,36,204,3.1,4362,18
2016,7,1,20,21.1,51,69,2.1,4363,19
2016,7,1,21,21.5,57,9,0.0,4364,20
2016,7,1,22,18.6,80,0,1.5,4365,21
2016,7,1,23,17.5,86,0,1.5,4366,22
2016,7,1,24,17.1,71,0,2.1,4367,23
2016,7,2,1,13.3,84,0,3.1,4368,0
2016,7,2,2,11.7,89,0,2.6,4369,1
2016,7,2,3,12.2,90,0,3.1,4370,2
2016,7,2,4,13.3,84,0,2.6,4371,3
2016,7,2,5,12.8,86,0,3.1,4372,4
2016,7,2,6,14.0,82,45,2.1,4373,5
2016,7,2,7,15.9,65,120,4.1,4374,6
2016,7,2,8,17.0,61,234,5.1,4375,7
2016,7,2,9,22.8,61,323,4.1,4376,8
2016,7,2,10,22.8,68,410,3.1,4377,9
2016,7,2,11,25.6,60,521,6.2,4378,10
2016,7,2,12,21.1,78,549,5.1,4379,11
2016,7,2,13,21.7,66,597,7.7,4380,12
2016,7,2,14,21.0,58,462,5.1,4381,13
2016,7,2,15,22.8,61,349,2.1,4382,14
2016,7,2,16,23.9,55,481,3.6,4383,15
2016,7,2,17,25.0,48,436,5.1,4384,16
2016,7,2,18,24.4,50,267,5.7,4385,17
2016,7,2,19,21.7,61,146,11.8,4386,18
2016,7,2,20,18.0,58,55,4.1,4387,19
2016,7,2,21,16.7,61,9,3.1,4388,20
2016,7,2,22,16.1,81,0,2.6,4389,21
2016,7,2,23,15.0,87,0,3.1,4390,22
2016,7,2,24,15.6,80,0,5.7,4391,23
2016,7,3,1,16.0,77,0,4.1,4392,0
2016,7,3,2,14.0,88,0,4.6,4393,1
2016,7,3,3,14.4,81,0,5.7,4394,2
2016,7,3,4,13.3,84,0,4.6,4395,3
2016,7,3,5,12.8,86,0,4.1,4396,4
2016,7,3,6,13.0,68,48,3.6,4397,5
2016,7,3,7,14.4,81,175,6.2,4398,6
